compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
69	P105879035	-259.521	-266.595	-264.555	-1050.09	-981.14	P105879035	-38.2546	-5	adenine	4TZX
70	P107007207	-203.021	-214.002	-217.358	124.08	135.28	P107007207	-33.9207	-5	adenine	4TZX
71	P107007207	-204.809	-214.035	-216.251	15.0	22.6	P107007207	-33.6766	-5	adenine	4TZX
72	P107007207	-191.371	-188.722	-196.851	-722.85	-722.91	P107007207	-32.0493	-5	adenine	4TZX
73	P107007208	-206.378	-204.714	-212.347	121.84	146.27	P107007208	-34.941	-5	adenine	4TZX
74	P107007208	-206.909	-204.353	-211.164	135.36	159.45	P107007208	-30.5698	-5	adenine	4TZX
75	P107007208	-172.586	-183.65	-178.043	165.42	143.4	P107007208	-30.0611	-5	adenine	4TZX
76	P107221164	-114.584	-119.5	-120.508	47.54	36.37	P107221164	-49.3569	-5	adenine	4TZX
77	P107221164	-117.254	-120.448	-120.737	108.3	94.34	P107221164	-47.4248	-5	adenine	4TZX
78	P107221164	-223.703	-245.46	-243.492	-1085.72	-1033.19	P107221164	-40.5275	-6	adenine	4TZX
79	P107223365	-277.349	-273.083	-280.816	-752.43	-687.52	P107223365	-47.316	-6	adenine	4TZX
80	P107223365	-281.396	-284.554	-286.426	-716.79	-652.1	P107223365	-45.1963	-6	adenine	4TZX
81	P107223365	-221.028	-222.849	-223.288	-432.93	-374.57	P107223365	-43.2391	-5	adenine	4TZX
82	P107232038	-226.891	-236.863	-238.056	-1001.15	-997.92	P107232038	-51.4183	-6	adenine	4TZX
83	P107232038	-215.044	-223.792	-228.808	-885.46	-890.35	P107232038	-51.1978	-5	adenine	4TZX
84	P107232038	-211.422	-214.744	-216.883	-1021.29	-1013.04	P107232038	-50.9006	-6	adenine	4TZX
85	P107375654	-221.54	-237.062	-236.239	-682.44	-693.99	P107375654	-51.0449	-5	adenine	4TZX
86	P107375654	-215.159	-227.806	-228.855	-744.07	-752.47	P107375654	-50.6495	-5	adenine	4TZX
87	P107375654	-227.675	-242.76	-240.397	-592.16	-602.8	P107375654	-50.185	-5	adenine	4TZX
88	P107405414	-237.51	-243.353	-248.56	-195.06	-142.19	P107405414	-45.4012	-5	adenine	4TZX
89	P107405414	-238.343	-242.355	-249.633	-208.7	-157.31	P107405414	-45.3775	-5	adenine	4TZX
90	P107405414	-263.49	-276.325	-273.828	-713.57	-695.97	P107405414	-44.7186	-5	adenine	4TZX
91	P107707251	-214.755	-208.214	-213.394	-320.64	-197.38	P107707251	-50.947	-5	adenine	4TZX
92	P107707251	-204.189	-197.441	-208.099	-359.66	-234.61	P107707251	-50.6354	-5	adenine	4TZX
93	P107707251	-209.713	-215.176	-217.972	-339.96	-213.93	P107707251	-50.26	-5	adenine	4TZX
94	P107730030	-172.847	-174.231	-174.769	183.82	189.58	P107730030	-35.2068	-5	adenine	4TZX
95	P107730030	-220.924	-226.511	-232.101	-52.27	-7.89	P107730030	-34.4643	-5	adenine	4TZX
96	P107730030	-178.869	-182.96	-186.27	103.23	106.26	P107730030	-34.3399	-5	adenine	4TZX
97	P107730079	-165.179	-170.697	-175.065	192.92	193.01	P107730079	-35.3715	-5	adenine	4TZX
98	P107730079	-164.818	-170.771	-174.707	195.41	196.84	P107730079	-32.3118	-5	adenine	4TZX
99	P107730079	-165.927	-170.639	-168.064	-201.13	-199.21	P107730079	-32.27	-5	adenine	4TZX
100	P107841297	-193.849	-198.496	-205.334	-1139.07	-1058.95	P107841297	-44.2105	-6	adenine	4TZX
101	P107841297	-193.749	-198.857	-205.317	-1137.84	-1060.11	P107841297	-44.058	-6	adenine	4TZX
102	P107841297	-191.157	-197.158	-203.484	-1137.84	-1060.11	P107841297	-44.0041	-6	adenine	4TZX
103	P107917471	-272.525	-291.41	-289.86	-764.31	-665.93	P107917471	-58.7358	-5	adenine	4TZX
104	P107917471	-271.665	-291.156	-289.339	-753.52	-658.8	P107917471	-58.4691	-5	adenine	4TZX
105	P107917471	-275.509	-291.452	-288.795	-734.09	-638.18	P107917471	-57.4338	-5	adenine	4TZX
106	P107919697	-244.678	-244.398	-254.321	-2256.19	-2291.34	P107919697	-60.9647	-5	adenine	4TZX
107	P107919697	-246.981	-249.335	-263.864	-2248.7	-2284.81	P107919697	-59.2202	-6	adenine	4TZX
108	P107919697	-247.919	-247.036	-257.574	-2237.82	-2273.1	P107919697	-59.1847	-5	adenine	4TZX
109	P107971104	-240.866	-247.666	-250.788	-925.79	-870.78	P107971104	-57.3502	-5	adenine	4TZX
110	P107971104	-241.77	-249.055	-249.679	-977.96	-915.12	P107971104	-56.4063	-5	adenine	4TZX
111	P107971104	-242.494	-249.901	-252.842	-965.02	-905.21	P107971104	-56.3178	-6	adenine	4TZX
112	P107971175	-139.149	-142.039	-142.97	-701.26	-699.04	P107971175	-41.0971	-5	adenine	4TZX
113	P107971175	-148.197	-150.285	-150.535	-569.17	-565.89	P107971175	-40.0338	-5	adenine	4TZX
114	P107971175	-141.333	-143.98	-143.78	-714.74	-709.22	P107971175	-39.4696	-5	adenine	4TZX
115	P108001464	-258.228	-266.725	-271.533	-4313.01	-4214.41	P108001464	-56.449	-6	adenine	4TZX
116	P108001464	-298.853	-314.549	-316.694	-4354.52	-4272.35	P108001464	-56.1618	-6	adenine	4TZX
117	P108001464	-257.255	-265.868	-267.118	-4272.69	-4172.07	P108001464	-55.8621	-6	adenine	4TZX
118	P108184382	-186.259	-190.695	-192.064	-895.89	-814.22	P108184382	-46.8379	-5	adenine	4TZX
119	P108184382	-185.643	-189.857	-190.865	-892.61	-812.0	P108184382	-45.3229	-5	adenine	4TZX
120	P108184382	-185.684	-189.643	-190.993	-913.34	-831.89	P108184382	-45.1325	-5	adenine	4TZX
121	P108871030	-92.526	-96.352	-93.968	-323.67	-322.07	P108871030	-40.259	-5	adenine	4TZX
122	P108871030	-153.415	-156.354	-158.073	-1096.47	-1041.4	P108871030	-39.713	-5	adenine	4TZX
123	P108871030	-153.856	-156.363	-158.742	-1096.47	-1041.4	P108871030	-39.6227	-6	adenine	4TZX
124	P108902482	-265.413	-281.985	-285.959	-1430.61	-1457.21	P108902482	-53.8492	-6	adenine	4TZX
125	P108902482	-269.912	-277.108	-284.598	-1453.56	-1502.1	P108902482	-52.9067	-5	adenine	4TZX
126	P108902482	-259.645	-275.198	-280.535	-1406.11	-1440.16	P108902482	-52.7474	-6	adenine	4TZX
127	P108990635	-183.642	-188.075	-186.797	-1137.65	-1095.72	P108990635	-44.6099	-6	adenine	4TZX
128	P108990635	-183.209	-192.971	-191.022	-1260.17	-1227.09	P108990635	-44.4466	-6	adenine	4TZX
129	P108990635	-185.637	-194.987	-193.523	-1257.44	-1223.3	P108990635	-44.3046	-6	adenine	4TZX
130	P109006999	-231.596	-248.684	-250.045	-1633.46	-1666.05	P109006999	-55.2557	-6	adenine	4TZX
131	P109006999	-268.678	-289.476	-285.969	-1540.94	-1604.28	P109006999	-54.7989	-5	adenine	4TZX
132	P109006999	-182.52	-185.612	-182.124	-1201.41	-1219.59	P109006999	-54.4688	-5	adenine	4TZX
133	P109007011	-210.706	-226.019	-220.155	-1054.59	-1068.01	P109007011	-57.5425	-6	adenine	4TZX
134	P109007011	-185.47	-194.887	-197.511	-1200.32	-1208.23	P109007011	-54.5995	-6	adenine	4TZX
135	P109007011	-159.592	-166.775	-166.462	-854.18	-864.65	P109007011	-54.078	-5	adenine	4TZX
136	P109007214	-260.916	-272.738	-272.202	-1766.27	-1842.88	P109007214	-55.1547	-5	adenine	4TZX
137	P109007214	-213.062	-222.786	-223.963	-1259.98	-1302.39	P109007214	-54.5069	-5	adenine	4TZX
138	P109007214	-213.882	-222.371	-224.321	-1255.44	-1298.9	P109007214	-53.8802	-5	adenine	4TZX
