compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
184	P114849488	-275.298	-292.314	-293.396
185	P114849488	-274.154	-293.291	-293.126
186	P114849488	-275.039	-291.03	-291.895
187	P117550138	-167.068	-171.839	-177.554
188	P117550138	-167.757	-172.556	-177.363
189	P117550138	-167.389	-171.921	-177.727
190	P117557462	-225.542	-242.151	-246.279
191	P117557462	-226.132	-242.181	-244.825
192	P117557462	-226.029	-241.852	-246.235
193	P117594918	-210.341	-209.271	-207.342
194	P117594918	-212.327	-211.525	-209.805
195	P117594918	-210.254	-211.129	-209.058
196	P117751977	-238.134	-246.401	-243.148
197	P117751977	-224.471	-223.491	-230.018
198	P117751977	-265.175	-259.662	-267.867
199	P118224946	-371.462	-392.952	-395.954
200	P118224946	-372.128	-391.9	-396.863
201	P118224946	-372.845	-393.595	-396.879
202	P121825487	-220.558	-246.052	-247.14
203	P121825487	-219.176	-247.069	-247.346
204	P121825487	-221.372	-247.132	-247.839
205	P121991601	-259.359	-264.883	-266.048
206	P121991601	-256.932	-259.024	-260.762
207	P121991601	-256.668	-256.184	-259.634
208	P123254707	-218.455	-228.222	-227.281
209	P123254707	-208.753	-220.53	-213.987
210	P123254707	-217.657	-225.412	-226.358
211	P123387399	-245.622	-246.763	-255.228
212	P123387399	-249.236	-255.956	-261.796
213	P123387399	-245.577	-248.915	-255.316
214	P123387402	-258.215	-256.012	-267.115
215	P123387402	-257.684	-256.201	-267.483
216	P123387402	-258.465	-257.015	-267.515
217	P123406382	-122.753	-127.996	-127.348
218	P123406382	-212.781	-211.12	-209.554
219	P123406382	-213.526	-211.269	-211.501
220	P125443838	-143.809	-150.875	-150.939
221	P125443838	-145.085	-152.901	-153.022
222	P125443838	-170.745	-172.64	-175.094
223	P12618448	-313.908	-329.166	-330.518
224	P12618448	-312.833	-326.318	-329.73
225	P12618448	-296.58	-304.54	-302.343
226	P126500777	-260.569	-269.088	-275.968
227	P126500777	-264.222	-270.729	-279.347
228	P126500777	-260.629	-269.014	-276.476
229	P128031521	-173.276	-180.011	-181.129
230	P128031521	-165.545	-169.88	-168.499
231	P128031521	-173.495	-177.113	-178.413
232	P128795404	-204.833	-223.765	-225.12
233	P128795404	-249.945	-265.983	-271.208
234	P128795404	-151.13	-156.927	-157.592
235	P128856802	-149.379	-162.782	-159.384
236	P128856802	-147.937	-161.276	-158.53
237	P128856802	-149.025	-162.04	-158.86
238	P128880369	-181.648	-184.397	-181.934
239	P128880369	-187.75	-195.186	-191.543
240	P128880369	-210.153	-212.634	-216.328
241	P128938770	-133.157	-142.799	-142.361
242	P128938770	-131.996	-142.934	-142.925
243	P128938770	-133.365	-143.126	-142.527
244	P128996790	-232.207	-246.2	-244.692
245	P128996790	-220.848	-226.349	-235.252
246	P128996790	-217.589	-223.466	-235.856
247	P129010386	-241.098	-247.898	-249.761
248	P129010386	-289.52	-296.3	-304.162
249	P129010386	-215.136	-226.906	-225.855
250	P129020650	-323.696	-345.55	-346.136
251	P129020650	-321.839	-344.002	-345.639
252	P129020650	-236.432	-238.217	-240.069
253	P129061958	-209.828	-221.194	-219.047
254	P129061958	-210.872	-221.541	-219.519
255	P129061958	-214.65	-221.753	-225.527
256	P129144928	-293.481	-313.028	-311.367
257	P129144928	-167.746	-172.411	-179.823
258	P129144928	-267.033	-278.244	-281.497
259	P129488019	-216.561	-221.92	-217.202
260	P129488019	-265.481	-284.907	-280.605
261	P129488019	-249.002	-264.069	-258.088
262	P129531989	-336.114	-359.815	-359.114
263	P129531989	-338.292	-359.499	-359.271
264	P129531989	-337.679	-359.118	-359.261
265	P129629388	-192.276	-200.45	-199.508
266	P129629388	-187.502	-191.67	-192.268
267	P129629388	-176.072	-183.701	-179.133
268	P129681270	-213.984	-227.913	-229.86
269	P129681270	-212.404	-227.375	-228.986
270	P129681270	-216.375	-230.217	-231.039
271	P129681588	-166.889	-175.296	-173.479
272	P129681588	-341.791	-355.535	-368.021
273	P129681588	-211.098	-211.651	-219.23
274	P129686110	-129.154	-134.116	-130.003
275	P129686110	-150.818	-149.861	-154.536
276	P129686110	-154.174	-155.622	-159.25
277	P129686112	-129.464	-131.262	-133.451
278	P129686112	-119.854	-128.434	-126.729
279	P129686112	-136.206	-137.999	-137.895
280	P129686358	-131.68	-133.377	-133.396
281	P129686358	-210.801	-223.61	-215.298
282	P129686358	-211.389	-219.417	-222.572
283	P129694981	-219.073	-225.238	-225.504
284	P129694981	-214.481	-217.896	-219.397
285	P129694981	-215.678	-220.533	-221.56
286	P129738730	-187.011	-184.011	-185.802
287	P129738730	-327.857	-359.863	-361.305
288	P129738730	-244.939	-244.233	-260.01
289	P129922533	-225.603	-231.047	-233.262
290	P129922533	-228.367	-236.482	-236.076
