compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
94	P107730030	-222.871	-235.305	-238.904	-40.52	-3.65	P107730030	-37.5183	-5	adenine	1Y26
95	P107730030	-226.207	-239.764	-242.316	-88.93	-50.61	P107730030	-37.4972	-5	adenine	1Y26
96	P107730030	-213.594	-217.253	-220.94	-70.5	-15.66	P107730030	-36.2766	-5	adenine	1Y26
97	P107730079	-150.757	-154.372	-156.382	-195.62	-175.61	P107730079	-28.0079	-5	adenine	1Y26
98	P107730079	-164.94	-164.287	-168.557	-241.22	-219.72	P107730079	-26.1699	-5	adenine	1Y26
99	P107730079	-184.11	-182.317	-186.144	-342.68	-326.3	P107730079	-21.4869	-5	adenine	1Y26
100	P107841297	-189.956	-196.683	-199.181	-1056.19	-984.78	P107841297	-45.1272	-6	adenine	1Y26
101	P107841297	-189.721	-196.575	-199.588	-1080.08	-1009.08	P107841297	-45.0277	-6	adenine	1Y26
102	P107841297	-193.075	-198.895	-203.69	-1056.19	-984.78	P107841297	-44.9655	-6	adenine	1Y26
103	P107917471	-273.024	-291.316	-289.409	-680.23	-598.41	P107917471	-57.7308	-5	adenine	1Y26
104	P107917471	-272.464	-290.503	-289.736	-680.23	-598.41	P107917471	-57.024	-5	adenine	1Y26
105	P107917471	-273.801	-291.709	-290.553	-680.23	-598.41	P107917471	-56.3271	-5	adenine	1Y26
106	P107919697	-245.438	-246.791	-258.08	-2155.38	-2182.94	P107919697	-61.5452	-6	adenine	1Y26
107	P107919697	-202.084	-201.203	-203.905	-2155.23	-2184.28	P107919697	-61.3062	-6	adenine	1Y26
108	P107919697	-242.137	-251.623	-255.369	-2193.73	-2228.53	P107919697	-60.1692	-6	adenine	1Y26
109	P107971104	-238.519	-246.553	-251.035	-793.76	-745.45	P107971104	-59.849	-5	adenine	1Y26
110	P107971104	-236.411	-250.48	-249.186	-855.02	-805.64	P107971104	-59.1971	-6	adenine	1Y26
111	P107971104	-243.607	-248.618	-254.97	-792.08	-745.49	P107971104	-58.8487	-5	adenine	1Y26
112	P107971175	-171.493	-168.134	-170.224	-631.29	-568.28	P107971175	-42.2936	-6	adenine	1Y26
113	P107971175	-170.269	-166.229	-168.894	-622.99	-558.87	P107971175	-42.2408	-6	adenine	1Y26
114	P107971175	-168.556	-167.359	-169.571	-642.97	-582.59	P107971175	-42.1288	-6	adenine	1Y26
115	P108001464	-243.143	-250.373	-252.727	-2418.1	-2358.45	P108001464	-56.3191	-6	adenine	1Y26
116	P108001464	-234.902	-235.903	-242.571	-2404.16	-2344.17	P108001464	-55.6375	-6	adenine	1Y26
117	P108001464	-215.586	-230.355	-240.439	-4362.11	-4283.47	P108001464	-55.1262	-6	adenine	1Y26
118	P108184382	-193.347	-189.365	-192.967	-829.37	-746.19	P108184382	-46.1521	-5	adenine	1Y26
119	P108184382	-306.437	-328.95	-334.813	-3377.79	-3258.42	P108184382	-39.5152	-6	adenine	1Y26
120	P108184382	-184.546	-180.499	-185.418	-916.8	-831.19	P108184382	-38.2111	-5	adenine	1Y26
121	P108871030	-151.738	-154.76	-153.728	-1026.28	-988.94	P108871030	-43.8417	-5	adenine	1Y26
122	P108871030	-151.871	-155.187	-153.661	-1040.7	-1001.6	P108871030	-43.6635	-5	adenine	1Y26
123	P108871030	-153.14	-156.185	-155.774	-1031.64	-991.42	P108871030	-43.5609	-5	adenine	1Y26
124	P108902482	-170.901	-174.779	-174.26	-564.28	-578.7	P108902482	-54.8482	-5	adenine	1Y26
125	P108902482	-266.661	-272.638	-285.434	-1494.4	-1541.69	P108902482	-54.3048	-6	adenine	1Y26
126	P108902482	-265.719	-274.002	-284.923	-1466.77	-1507.46	P108902482	-53.9359	-5	adenine	1Y26
127	P108990635	-155.477	-162.207	-161.61	-932.87	-928.39	P108990635	-45.6513	-6	adenine	1Y26
128	P108990635	-149.714	-155.408	-155.013	-606.88	-601.51	P108990635	-45.5724	-6	adenine	1Y26
129	P108990635	-197.211	-207.367	-207.192	-1054.88	-1023.41	P108990635	-45.5309	-6	adenine	1Y26
130	P109006999	-129.176	-138.337	-136.492	-280.39	-321.93	P109006999	-60.9327	-6	adenine	1Y26
131	P109006999	-128.358	-137.921	-136.964	-363.08	-407.45	P109006999	-60.5599	-6	adenine	1Y26
132	P109006999	-129.398	-138.788	-136.864	-280.82	-321.97	P109006999	-60.1064	-6	adenine	1Y26
133	P109007011	-173.686	-172.467	-177.518	-814.57	-849.15	P109007011	-58.4094	-6	adenine	1Y26
134	P109007011	-141.915	-146.946	-146.743	-261.31	-308.07	P109007011	-58.3629	-5	adenine	1Y26
135	P109007011	-145.674	-149.794	-149.262	-260.47	-305.68	P109007011	-57.9258	-5	adenine	1Y26
136	P109007214	-183.905	-188.399	-190.637	-1000.94	-1032.05	P109007214	-61.2856	-5	adenine	1Y26
137	P109007214	-159.546	-163.428	-163.072	-810.23	-845.14	P109007214	-60.8271	-5	adenine	1Y26
138	P109007214	-191.245	-195.674	-198.509	-1035.31	-1074.47	P109007214	-60.4444	-5	adenine	1Y26
139	P109007524	-174.714	-176.613	-185.329	-453.33	-478.86	P109007524	-52.2164	-5	adenine	1Y26
140	P109007524	-178.198	-179.136	-189.699	-512.7	-539.19	P109007524	-51.22	-5	adenine	1Y26
141	P109007524	-185.163	-186.291	-194.189	-454.17	-492.67	P109007524	-49.9184	-5	adenine	1Y26
142	P109008946	-195.161	-204.22	-209.179	-1613.08	-1620.91	P109008946	-50.0526	-6	adenine	1Y26
143	P109008946	-194.421	-204.51	-208.403	-1623.91	-1630.49	P109008946	-50.0246	-6	adenine	1Y26
144	P109008946	-194.687	-203.544	-208.675	-1623.91	-1630.49	P109008946	-49.9884	-6	adenine	1Y26
145	P109011612	-193.701	-200.58	-199.853	-647.28	-621.72	P109011612	-55.2722	-6	adenine	1Y26
146	P109011612	-213.798	-217.528	-222.036	-793.79	-755.78	P109011612	-54.314	-6	adenine	1Y26
147	P109011612	-209.101	-211.936	-217.269	-798.97	-759.54	P109011612	-53.5338	-6	adenine	1Y26
148	P109011981	-271.345	-273.915	-283.969	-1916.29	-1969.39	P109011981	-61.2816	-6	adenine	1Y26
149	P109011981	-272.339	-273.138	-283.665	-1935.95	-1988.24	P109011981	-60.4426	-6	adenine	1Y26
150	P109011981	-264.312	-270.15	-274.696	-1395.34	-1433.87	P109011981	-58.3453	-6	adenine	1Y26
151	P109018549	-222.828	-222.338	-227.624	-943.04	-936.15	P109018549	-45.8296	-6	adenine	1Y26
152	P109018549	-223.753	-222.377	-228.047	-936.08	-927.75	P109018549	-45.1169	-6	adenine	1Y26
153	P109018549	-226.636	-225.968	-231.474	-918.89	-910.17	P109018549	-44.9277	-6	adenine	1Y26
154	P109018794	-250.369	-264.589	-264.594	-1339.58	-1346.56	P109018794	-45.21	-6	adenine	1Y26
155	P109018794	-248.101	-262.449	-263.31	-1344.34	-1351.4	P109018794	-45.173	-6	adenine	1Y26
156	P109018794	-252.748	-266.61	-267.883	-1344.34	-1351.4	P109018794	-45.0939	-6	adenine	1Y26
157	P109049405	-340.207	-351.625	-356.427	-4763.86	-4744.57	P109049405	-60.0352	-6	adenine	1Y26
158	P109049405	-338.373	-351.875	-354.674	-4705.56	-4688.0	P109049405	-59.8417	-6	adenine	1Y26
159	P109049405	-339.239	-351.321	-355.873	-4733.06	-4715.96	P109049405	-57.9486	-6	adenine	1Y26
160	P109615893	-254.913	-266.125	-267.82	-405.83	-326.31	P109615893	-50.0904	-5	adenine	1Y26
161	P109615893	-253.613	-266.126	-268.465	-463.01	-383.45	P109615893	-49.5746	-6	adenine	1Y26
162	P109615893	-254.56	-266.672	-268.574	-459.97	-379.52	P109615893	-49.4247	-5	adenine	1Y26
163	P111214489	-253.837	-266.21	-272.542	-3329.29	-3247.58	P111214489	-64.6952	-6	adenine	1Y26
164	P111214489	-248.045	-264.517	-269.776	-3430.93	-3345.05	P111214489	-62.9874	-5	adenine	1Y26
165	P111214489	-275.756	-295.193	-299.66	-3603.56	-3515.42	P111214489	-62.0848	-6	adenine	1Y26
166	P111223242	-153.015	-149.938	-151.101	-1492.17	-1519.8	P111223242	-46.1185	-5	adenine	1Y26
167	P111223242	-153.457	-149.554	-150.889	-1492.17	-1519.8	P111223242	-46.1078	-5	adenine	1Y26
168	P111223242	-153.969	-150.109	-151.246	-1518.79	-1548.11	P111223242	-45.9123	-5	adenine	1Y26
169	P111278486	-334.865	-357.37	-358.938	161.48	274.62	P111278486	-46.052	-5	adenine	1Y26
170	P111278486	-271.931	-286.057	-286.424	257.3	352.02	P111278486	-45.7195	-5	adenine	1Y26
171	P111278486	-292.301	-307.94	-307.519	265.16	365.66	P111278486	-45.2769	-5	adenine	1Y26
172	P111922037	-239.232	-241.917	-246.874	-677.06	-605.25	P111922037	-46.8359	-6	adenine	1Y26
173	P111922037	-237.212	-240.984	-246.129	-719.27	-646.66	P111922037	-46.2336	-5	adenine	1Y26
174	P111922037	-232.038	-236.633	-241.61	-708.18	-631.42	P111922037	-46.0349	-5	adenine	1Y26
175	P112142068	-368.516	-382.269	-384.718	-2098.21	-1991.87	P112142068	-44.9738	-5	adenine	1Y26
176	P112142068	-357.409	-367.806	-378.961	-2638.24	-2530.02	P112142068	-40.5993	-5	adenine	1Y26
177	P112142068	-339.097	-348.83	-355.463	-2210.67	-2108.85	P112142068	-39.2957	-5	adenine	1Y26
178	P112221919	-403.157	-422.768	-432.535	-866.95	-870.58	P112221919	-61.4797	-6	adenine	1Y26
179	P112221919	-250.809	-247.734	-249.921	-198.22	-222.37	P112221919	-61.4275	-5	adenine	1Y26
180	P112221919	-364.893	-374.47	-376.327	-769.84	-765.14	P112221919	-60.1595	-6	adenine	1Y26
181	P112429950	-252.1	-261.474	-267.668	-4548.44	-4403.74	P112429950	-53.4682	-6	adenine	1Y26
182	P112429950	-252.216	-261.179	-266.071	-4548.5	-4399.53	P112429950	-53.0891	-6	adenine	1Y26
183	P112429950	-251.576	-261.115	-267.818	-4553.79	-4412.32	P112429950	-52.2038	-6	adenine	1Y26
184	P114849488	-283.179	-290.754	-299.825	-1603.76	-1622.74	P114849488	-55.1726	-6	adenine	1Y26
185	P114849488	-284.578	-293.645	-302.906	-1604.64	-1623.35	P114849488	-54.6513	-6	adenine	1Y26
186	P114849488	-284.964	-299.691	-309.047	-1604.64	-1623.35	P114849488	-54.5396	-6	adenine	1Y26
187	P117550138	-165.893	-171.654	-175.671	-1602.37	-1615.07	P117550138	-47.4721	-5	adenine	1Y26
188	P117550138	-167.457	-174.207	-178.692	-1582.45	-1595.58	P117550138	-47.1919	-5	adenine	1Y26
189	P117550138	-166.962	-172.592	-177.066	-1582.45	-1595.58	P117550138	-47.1647	-5	adenine	1Y26
190	P117557462	-184.571	-191.518	-193.212	-1820.99	-1804.57	P117557462	-47.2967	-5	adenine	1Y26
191	P117557462	-183.637	-192.018	-194.332	-1820.99	-1804.57	P117557462	-47.1288	-5	adenine	1Y26
192	P117557462	-185.483	-191.573	-193.732	-1826.48	-1811.41	P117557462	-47.0996	-6	adenine	1Y26
193	P117594918	-210.638	-211.54	-206.38	-132.42	-106.72	P117594918	-47.1024	-5	adenine	1Y26
194	P117594918	-206.913	-209.768	-205.715	-163.21	-138.48	P117594918	-46.9071	-5	adenine	1Y26
195	P117594918	-184.402	-188.774	-187.176	-198.77	-194.12	P117594918	-45.868	-6	adenine	1Y26
196	P117751977	-248.622	-249.429	-253.126	-655.93	-595.74	P117751977	-45.9529	-5	adenine	1Y26
197	P117751977	-217.039	-221.427	-218.438	-599.33	-599.95	P117751977	-45.4862	-5	adenine	1Y26
198	P117751977	-290.183	-294.345	-292.748	-886.71	-833.46	P117751977	-45.482	-5	adenine	1Y26
199	P118224946	-369.841	-389.272	-393.231	-5486.82	-5438.3	P118224946	-58.5482	-6	adenine	1Y26
200	P118224946	-369.228	-388.977	-394.248	-5486.82	-5438.3	P118224946	-58.3966	-6	adenine	1Y26
201	P118224946	-368.714	-388.898	-393.857	-5561.56	-5513.59	P118224946	-57.4684	-6	adenine	1Y26
202	P121825487	-214.712	-241.616	-241.981	-5895.32	-5750.0	P121825487	-43.7062	-5	adenine	1Y26
