compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
453	P111200485	-258.287	-260.795	-267.674
454	P111200619	-144.015	-147.813	-152.977
455	P111200619	-144.023	-147.871	-152.386
456	P111200619	-175.709	-187.961	-183.369
457	P111201202	-308.07	-308.88	-317.362
458	P111201202	-330.243	-339.76	-340.633
459	P111201202	-314.704	-319.987	-329.54
460	P111201204	-300.403	-319.605	-317.627
461	P111201204	-283.187	-282.282	-294.253
462	P111201204	-296.671	-308.975	-323.077
463	P111217427	-131.218	-134.211	-138.424
464	P111217427	-130.409	-129.638	-125.326
465	P111217427	-122.29	-121.547	-128.783
466	P111239838	-339.785	-344.258	-353.171
467	P111239838	-329.276	-337.691	-348.966
468	P111239838	-302.835	-308.713	-310.074
469	P111271017	-220.615	-221.78	-225.872
470	P111271017	-222.599	-223.408	-232.158
471	P111271017	-206.027	-211.114	-215.305
472	P111271293	-202.354	-207.321	-220.093
473	P111271293	-209.266	-215.904	-221.763
474	P111271293	-205.015	-212.611	-219.231
475	P111278465	-298.847	-297.859	-305.658
476	P111278465	-276.145	-281.753	-284.689
477	P111278465	-269.623	-262.961	-270.222
478	P111284155	-308.337	-308.949	-329.08
479	P111284155	-300.269	-303.645	-319.003
480	P111284155	-300.499	-304.162	-319.446
481	P111325767	-236.691	-242.242	-247.586
482	P111325767	-224.912	-227.629	-231.553
483	P111325767	-209.675	-213.41	-218.335
484	P111407098	-185.273	-183.475	-189.244
485	P111407098	-185.953	-195.798	-195.043
486	P111407098	-182.041	-186.754	-194.451
487	P111570202	-214.694	-221.394	-235.763
488	P111570202	-218.24	-226.921	-238.573
489	P111570202	-222.876	-224.501	-240.816
490	P111707870	-165.566	-171.806	-174.91
491	P111707870	-166.917	-173.14	-175.201
492	P111707870	-172.749	-173.732	-181.498
493	P111710718	-212.125	-218.103	-221.35
494	P111710718	-217.831	-223.937	-226.538
495	P111710718	-214.991	-221.754	-225.676
496	P112020707	-34.665	-40.471	-42.033
497	P112020707	-36.88	-42.817	-46.545
498	P112020707	-32.462	-32.223	-40.584
499	P112036946	-182.777	-190.394	-192.97
500	P112036946	-162.066	-163.033	-166.018
501	P112036946	-139.11	-138.309	-137.588
502	P112040561	-194.506	-190.227	-200.305
503	P112040561	-166.839	-171.715	-174.494
504	P112040561	-185.201	-186.929	-194.753
505	P112121876	-256.621	-263.881	-273.877
506	P112121876	-258.066	-266.747	-275.208
507	P112121876	-257.81	-266.555	-275.518
508	P112152186	-145.755	-151.267	-152.811
509	P112152186	-144.935	-146.583	-149.295
510	P112152186	-145.812	-146.604	-149.411
511	P112158625	-197.813	-208.896	-215.906
512	P112158625	-200.643	-208.827	-217.335
513	P112158625	-197.587	-205.723	-214.379
514	P112158699	-185.467	-185.817	-194.04
515	P112158699	-191.315	-195.541	-201.098
516	P112158699	-185.868	-186.37	-195.25
517	P112159379	-182.567	-191.476	-195.124
518	P112159379	-180.856	-195.393	-197.81
519	P112159379	-176.409	-190.179	-192.273
520	P112161192	-229.058	-245.617	-244.906
521	P112161192	-220.495	-226.084	-231.814
522	P112161192	-223.694	-240.357	-239.347
523	P112161194	-209.057	-211.866	-214.33
524	P112161194	-217.489	-225.852	-227.879
525	P112161194	-204.02	-216.297	-215.613
526	P112162807	-146.001	-151.193	-153.693
527	P112162807	-145.752	-151.712	-155.23
528	P112162807	-148.953	-154.003	-157.112
529	P112163035	-132.201	-142.293	-142.081
530	P112163035	-102.998	-114.712	-112.344
531	P112163035	-107.481	-119.379	-116.282
532	P112164098	-161.839	-170.387	-166.835
533	P112164098	-161.391	-169.748	-167.186
534	P112164098	-162.033	-171.303	-167.001
535	P112164100	-142.595	-150.698	-152.29
536	P112164100	-143.262	-151.667	-152.625
537	P112164100	-144.123	-151.826	-153.185
538	P112181842	-207.219	-223.605	-230.78
539	P112181842	-210.074	-227.467	-235.054
540	P112181842	-212.23	-230.516	-235.061
541	P112193004	-212.74	-231.248	-229.31
542	P112193004	-215.957	-232.524	-234.793
543	P112193004	-213.31	-230.096	-229.889
544	P112199014	-163.896	-163.209	-171.247
545	P112199014	-165.568	-164.256	-171.518
546	P112199014	-169.118	-171.843	-175.372
547	P112212619	-136.908	-138.012	-146.328
548	P112212619	-135.386	-136.548	-145.25
549	P112212619	-137.6	-138.58	-146.885
550	P112221066	-145.374	-147.771	-150.715
551	P112221066	-145.622	-147.743	-150.067
552	P112221066	-141.545	-142.357	-143.446
553	P112299124	-181.298	-185.803	-190.415
554	P112299124	-179.296	-178.854	-185.657
555	P112299124	-178.807	-179.764	-185.796
556	P112338970	-364.711	-379.639	-378.0
557	P112338970	-393.147	-397.973	-415.679
558	P112338970	-387.954	-398.695	-412.093
559	P112401896	-298.105	-306.961	-315.423
560	P112401896	-305.43	-303.669	-312.742
561	P112401896	-315.34	-323.146	-331.829
562	P112403654	-196.624	-202.009	-206.252
563	P112403654	-251.591	-259.337	-266.411
564	P112403654	-255.563	-265.34	-269.87
565	P112404213	-225.471	-233.567	-243.041
566	P112404213	-233.63	-239.925	-255.668
567	P112404213	-223.023	-231.693	-240.454
568	P112412827	-172.746	-175.745	-184.426
569	P112412827	-173.582	-176.388	-183.932
570	P112412827	-173.74	-176.364	-184.119
571	P112412884	-162.095	-169.332	-173.764
572	P112412884	-160.029	-168.244	-169.874
573	P112412884	-161.967	-168.931	-173.677
574	P112424376	-302.372	-299.111	-310.895
575	P112424376	-311.239	-332.803	-331.492
576	P112424376	-301.289	-298.578	-311.527
577	P112616312	-273.952	-276.611	-286.713
578	P112616312	-294.786	-296.04	-303.664
579	P112616312	-286.952	-293.994	-297.121
580	P112616321	-269.35	-281.011	-282.369
581	P112616321	-276.161	-282.823	-287.915
582	P112616321	-257.265	-264.656	-266.808
583	P112649685	-171.824	-167.272	-174.38
584	P112649685	-160.644	-169.122	-174.335
585	P112649685	-162.751	-170.505	-175.66
586	P112673950	-42.711	-54.054	-55.689
587	P112673950	-50.426	-60.798	-62.174
588	P112673950	-53.827	-59.632	-63.357
589	P112678101	-140.534	-144.838	-144.088
590	P112678101	-152.794	-156.456	-160.188
591	P112678101	-153.786	-157.828	-164.046
592	P112690591	-126.001	-137.428	-133.701
593	P112690591	-113.885	-115.642	-119.188
594	P112690591	-114.7	-116.123	-119.862
595	P112771012	-173.641	-176.517	-182.24
596	P112771012	-202.687	-210.743	-219.227
597	P112771012	-195.736	-203.726	-212.204
598	P113924238	-210.54	-212.956	-217.25
599	P113924238	-225.896	-237.539	-240.467
600	P113924238	-193.716	-209.906	-214.411
601	P113990134	-128.774	-133.795	-136.51
602	P113990134	-128.03	-133.613	-135.828
603	P113990134	-126.239	-129.259	-131.522
604	P114123383	81.92	74.498	79.124
605	P114123383	1.899	-6.581	-17.077
606	P114123383	-5.202	-11.836	-24.305
