compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
191	P117557462	-222.847	-239.844	-244.213	-1758.41	-1735.66	P117557462	-47.0844	-5	adenine	4XNR
192	P117557462	-224.633	-239.847	-245.07	-1761.84	-1739.53	P117557462	-47.0613	-5	adenine	4XNR
193	P117594918	-201.595	-209.414	-200.102	-107.81	-95.14	P117594918	-45.7064	-5	adenine	4XNR
194	P117594918	-211.838	-212.268	-207.332	-126.14	-103.34	P117594918	-45.3124	-5	adenine	4XNR
195	P117594918	-211.534	-210.155	-207.003	-142.33	-121.5	P117594918	-45.2104	-5	adenine	4XNR
196	P117751977	-305.95	-318.535	-319.467	-875.32	-798.18	P117751977	-46.8974	-5	adenine	4XNR
197	P117751977	-304.31	-315.487	-316.496	-892.2	-819.21	P117751977	-46.501	-5	adenine	4XNR
198	P117751977	-300.288	-313.117	-314.559	-903.12	-827.96	P117751977	-45.9326	-5	adenine	4XNR
199	P118224946	-367.88	-391.921	-393.588	-5529.78	-5488.87	P118224946	-54.2872	-6	adenine	4XNR
200	P118224946	-377.768	-407.729	-408.789	-4798.68	-4748.44	P118224946	-53.9303	-6	adenine	4XNR
201	P118224946	-367.717	-390.04	-393.102	-5529.78	-5488.87	P118224946	-53.651	-6	adenine	4XNR
202	P121825487	-218.589	-244.468	-245.605	-6045.12	-5904.82	P121825487	-45.7906	-5	adenine	4XNR
203	P121825487	-218.398	-243.952	-245.496	-6045.12	-5904.82	P121825487	-45.7889	-5	adenine	4XNR
204	P121825487	-217.246	-244.173	-245.711	-6045.12	-5904.82	P121825487	-45.7874	-5	adenine	4XNR
205	P121991601	-258.477	-261.083	-262.654	-133.98	-33.12	P121991601	-61.7128	-6	adenine	4XNR
206	P121991601	-249.526	-253.149	-254.501	-178.14	-76.38	P121991601	-58.3188	-6	adenine	4XNR
207	P121991601	-247.698	-247.677	-252.76	-182.64	-85.36	P121991601	-57.8808	-6	adenine	4XNR
208	P123254707	-208.001	-215.546	-208.522	-1410.73	-1372.38	P123254707	-53.8372	-6	adenine	4XNR
209	P123254707	-207.549	-216.718	-209.127	-1434.64	-1392.08	P123254707	-53.5036	-6	adenine	4XNR
210	P123254707	-203.299	-210.427	-203.685	-1518.93	-1474.73	P123254707	-53.3978	-6	adenine	4XNR
211	P123387399	-282.338	-298.977	-297.18	-569.41	-470.64	P123387399	-48.7711	-6	adenine	4XNR
212	P123387399	-283.341	-296.435	-295.938	-562.08	-464.88	P123387399	-48.7237	-5	adenine	4XNR
213	P123387399	-282.342	-295.644	-296.306	-566.68	-467.25	P123387399	-48.5897	-5	adenine	4XNR
214	P123387402	-258.378	-255.734	-267.36	-303.87	-221.69	P123387402	-48.5656	-5	adenine	4XNR
215	P123387402	-258.861	-255.494	-267.938	-292.97	-210.2	P123387402	-48.5478	-5	adenine	4XNR
216	P123387402	-259.275	-255.869	-268.134	-302.67	-222.14	P123387402	-48.5096	-5	adenine	4XNR
217	P123406382	-123.631	-115.711	-116.477	-164.18	-203.31	P123406382	-47.2274	-5	adenine	4XNR
218	P123406382	-209.446	-206.696	-204.773	-878.2	-848.11	P123406382	-37.8671	-6	adenine	4XNR
219	P123406382	-208.18	-205.745	-204.053	-904.58	-872.94	P123406382	-37.8395	-6	adenine	4XNR
220	P125443838	-136.974	-142.109	-142.916	-437.99	-437.86	P125443838	-36.2658	-5	adenine	4XNR
221	P125443838	-170.472	-170.512	-172.881	-739.99	-703.39	P125443838	-35.5594	-6	adenine	4XNR
222	P125443838	-172.58	-171.668	-175.181	-592.03	-556.65	P125443838	-34.5421	-6	adenine	4XNR
223	P12618448	-317.273	-333.379	-335.145	-3959.45	-3856.42	P12618448	-60.5145	-6	adenine	4XNR
224	P12618448	-318.343	-330.924	-335.51	-4003.64	-3899.17	P12618448	-59.4814	-6	adenine	4XNR
225	P12618448	-323.146	-351.012	-352.378	-3544.28	-3463.87	P12618448	-57.3279	-6	adenine	4XNR
226	P126500777	-176.97	-182.33	-187.594	-204.57	-188.32	P126500777	-46.0384	-5	adenine	4XNR
227	P126500777	-258.235	-266.691	-273.092	-1025.37	-963.02	P126500777	-45.1542	-5	adenine	4XNR
228	P126500777	-258.345	-267.478	-274.222	-1009.74	-950.36	P126500777	-45.0874	-5	adenine	4XNR
229	P128031521	-171.016	-178.732	-176.427	-755.97	-713.37	P128031521	-42.8561	-5	adenine	4XNR
230	P128031521	-170.622	-176.954	-176.968	-755.97	-713.37	P128031521	-40.7104	-5	adenine	4XNR
231	P128031521	-163.051	-167.067	-165.468	-736.31	-697.23	P128031521	-40.6698	-5	adenine	4XNR
232	P128795404	-222.172	-240.327	-239.628	-346.61	-282.56	P128795404	-47.8861	-5	adenine	4XNR
233	P128795404	-245.635	-265.124	-269.011	-627.52	-549.8	P128795404	-47.0131	-6	adenine	4XNR
234	P128795404	-220.718	-235.122	-232.342	-398.79	-330.15	P128795404	-46.6636	-5	adenine	4XNR
235	P128856802	-146.732	-157.207	-156.56	-638.92	-583.67	P128856802	-45.7356	-5	adenine	4XNR
236	P128856802	-287.978	-312.386	-314.832	-4482.15	-4389.57	P128856802	-42.7999	-6	adenine	4XNR
