compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
396	P108834497	-272.553	-271.151	-279.069
397	P108857787	-247.825	-255.645	-254.514
398	P108857787	-248.876	-258.233	-258.715
399	P108857787	-240.37	-249.459	-250.577
400	P108862434	-289.476	-300.197	-306.018
401	P108862434	-287.111	-306.807	-312.676
402	P108862434	-287.687	-307.261	-313.248
403	P108863251	-354.506	-373.751	-379.585
404	P108863251	-355.339	-379.511	-380.963
405	P108863251	-277.328	-283.278	-289.823
406	P108870137	-343.035	-359.032	-364.841
407	P108870137	-342.138	-355.298	-362.626
408	P108870137	-341.578	-357.427	-363.078
409	P108907624	-270.228	-283.491	-292.497
410	P108907624	-273.571	-295.321	-297.682
411	P108907624	-277.746	-298.918	-301.702
412	P108908407	-273.351	-286.511	-288.197
413	P108908407	-258.935	-278.27	-279.401
414	P108908407	-313.219	-319.992	-332.826
415	P108908413	-257.202	-262.856	-271.223
416	P108908413	-252.465	-253.607	-255.646
417	P108908413	-235.436	-243.111	-237.188
418	P108909240	-315.018	-318.618	-317.982
419	P108909240	-306.297	-305.397	-303.577
420	P108909240	-303.121	-313.921	-311.419
421	P108917916	-323.454	-343.796	-343.551
422	P108917916	-321.68	-341.199	-341.833
423	P108917916	-364.093	-388.159	-393.211
424	P108920696	-358.735	-379.602	-384.567
425	P108920696	-362.504	-391.575	-400.818
426	P108920696	-346.004	-360.362	-362.053
427	P108921384	-252.26	-260.354	-261.044
428	P108921384	-281.024	-302.899	-304.133
429	P108921384	-276.642	-289.469	-287.199
430	P108931589	-232.617	-243.159	-234.963
431	P108931589	-258.376	-272.583	-267.576
432	P108931589	-234.35	-241.149	-240.575
433	P108958450	-106.906	-102.742	-100.318
434	P108958450	-106.672	-102.355	-100.488
435	P108958450	-106.218	-101.609	-98.248
436	P108976199	-234.209	-231.891	-240.264
437	P108976199	-217.255	-222.744	-230.475
438	P108976199	-235.582	-235.381	-242.853
