compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
86	P06379833	-182.144	-186.562	-192.736	-1958.32	-2099.52	P06379833	-50.4736	-5	guanineC74U	2XNZ
87	P06379833	-182.761	-187.849	-192.93	-1960.93	-2102.09	P06379833	-50.2355	-5	guanineC74U	2XNZ
88	P06708473	-199.112	-209.179	-211.322	-1421.0	-1440.29	P06708473	-58.6476	-6	guanineC74U	2XNZ
89	P06708473	-211.294	-221.687	-226.408	-1359.86	-1366.55	P06708473	-58.1803	-6	guanineC74U	2XNZ
90	P06708473	-175.529	-179.977	-184.046	-1477.57	-1497.21	P06708473	-57.6278	-5	guanineC74U	2XNZ
91	P06864458	-144.691	-142.911	-146.571	-590.49	-584.54	P06864458	-46.477	-5	guanineC74U	2XNZ
92	P06864458	-140.851	-141.187	-145.425	-502.17	-498.43	P06864458	-46.3078	-5	guanineC74U	2XNZ
93	P06864458	-141.853	-142.209	-146.342	-508.94	-503.85	P06864458	-46.1197	-5	guanineC74U	2XNZ
94	P06873249	-141.058	-141.886	-145.426	-435.53	-441.33	P06873249	-63.2424	-5	guanineC74U	2XNZ
95	P06873249	-140.228	-141.77	-145.683	-439.73	-443.79	P06873249	-63.2063	-5	guanineC74U	2XNZ
96	P06873249	-141.534	-142.517	-145.692	-462.32	-467.79	P06873249	-62.9318	-5	guanineC74U	2XNZ
97	P06940431	-225.741	-234.771	-231.192	-1180.18	-1191.29	P06940431	-50.477	-5	guanineC74U	2XNZ
98	P06940431	-175.595	-176.961	-182.117	-647.18	-662.81	P06940431	-49.3894	-6	guanineC74U	2XNZ
99	P06940431	-220.751	-228.886	-227.561	-1169.25	-1181.59	P06940431	-49.204	-6	guanineC74U	2XNZ
100	P07267247	-248.332	-258.459	-258.691	-1093.71	-1073.5	P07267247		-6	guanineC74U	2XNZ
101	P07267247	-250.885	-255.837	-259.223	-1199.62	-1194.51	P07267247		-6	guanineC74U	2XNZ
102	P07267247	-185.47	-185.606	-190.914	-503.3	-489.36	P07267247		-5	guanineC74U	2XNZ
103	P07275946	-168.488	-166.834	-166.201	-216.02	-239.58	P07275946	-54.2251	-6	guanineC74U	2XNZ
104	P07275946	-343.986	-357.405	-364.779	-1693.89	-1680.77	P07275946	-53.5747	-6	guanineC74U	2XNZ
105	P07275946	-176.906	-171.51	-171.214	-184.77	-208.86	P07275946	-53.4396	-6	guanineC74U	2XNZ
106	P07321143	-221.056	-225.921	-225.703	-657.08	-647.63	P07321143	-59.6923	-5	guanineC74U	2XNZ
107	P07321143	-159.512	-164.442	-161.731	-61.85	-60.01	P07321143	-57.4627	-5	guanineC74U	2XNZ
108	P07321143	-264.068	-282.73	-286.974	-999.07	-977.38	P07321143	-56.4474	-6	guanineC74U	2XNZ
109	P07499278	-302.121	-330.258	-331.76	-1785.12	-1789.1	P07499278	-54.151	-6	guanineC74U	2XNZ
110	P07499278	-302.475	-330.181	-331.754	-1823.24	-1824.03	P07499278	-54.0366	-6	guanineC74U	2XNZ
111	P07499278	-287.954	-317.844	-321.838	-1613.22	-1607.19	P07499278	-54.0083	-6	guanineC74U	2XNZ
112	P07509428	-356.301	-364.931	-362.368	-1638.92	-1641.57	P07509428	-65.0923	-6	guanineC74U	2XNZ
113	P07509428	-349.588	-360.478	-362.545	-1691.25	-1697.37	P07509428	-64.6075	-6	guanineC74U	2XNZ
114	P07509428	-316.017	-314.825	-319.423	-1593.21	-1607.37	P07509428	-63.0169	-6	guanineC74U	2XNZ
115	P07587534	-296.194	-309.173	-314.49	-1027.7	-962.86	P07587534	-45.775	-6	guanineC74U	2XNZ
116	P07587534	-292.884	-309.94	-315.056	-1022.65	-956.77	P07587534	-45.5172	-5	guanineC74U	2XNZ
117	P07587534	-297.563	-308.805	-314.91	-1029.69	-964.26	P07587534	-45.4864	-5	guanineC74U	2XNZ
118	P07587628	-179.704	-178.181	-181.634	-1031.62	-927.3	P07587628	-42.4229	-6	guanineC74U	2XNZ
119	P07587628	-180.703	-177.831	-183.368	-1052.76	-952.33	P07587628	-41.0497	-6	guanineC74U	2XNZ
120	P07587628	-174.492	-171.171	-176.798	-967.95	-871.83	P07587628	-40.925	-6	guanineC74U	2XNZ
121	P08236010	-387.764	-412.56	-415.315	103.55	229.44	P08236010	-48.8448	-5	guanineC74U	2XNZ
122	P08236010	-387.72	-408.865	-413.845	176.79	301.62	P08236010	-47.7847	-5	guanineC74U	2XNZ
123	P08236010	-241.058	-245.49	-246.334	470.27	498.44	P08236010	-47.3604	-5	guanineC74U	2XNZ
124	P08281619	-265.296	-272.272	-272.656	-1687.11	-1664.07	P08281619	-47.0861	-6	guanineC74U	2XNZ
125	P08281619	-257.902	-258.998	-258.539	-1735.2	-1717.92	P08281619	-46.7963	-6	guanineC74U	2XNZ
126	P08281619	-256.709	-254.198	-257.957	-1677.19	-1653.26	P08281619	-46.6755	-6	guanineC74U	2XNZ
127	P08502090	-381.29	-410.767	-411.156	-4022.36	-3876.71	P08502090	-56.4507	-5	guanineC74U	2XNZ
128	P08502090	-428.25	-463.02	-465.575	-4044.86	-3900.18	P08502090	-56.2292	-5	guanineC74U	2XNZ
129	P08502090	-428.467	-459.437	-461.64	-4083.25	-3935.13	P08502090	-55.5916	-5	guanineC74U	2XNZ
130	P08504266	-164.695	-177.145	-176.014	-1515.66	-1459.71	P08504266	-48.0694	-5	guanineC74U	2XNZ
131	P08504266	-164.454	-177.754	-174.302	-1480.34	-1438.35	P08504266	-47.6577	-5	guanineC74U	2XNZ
