compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
396	P118653057	-194.081	-205.695	-202.439
397	P119454707	-152.506	-163.146	-169.237
398	P119454707	-136.395	-134.342	-140.313
399	P119454707	-135.142	-134.223	-139.273
400	P120547666	-374.082	-393.986	-403.669
401	P120547666	-372.746	-394.059	-402.654
402	P120547666	-368.632	-395.718	-403.488
403	P124358634	-198.975	-197.961	-200.593
404	P124358634	-272.017	-270.923	-272.457
405	P124358634	-195.341	-194.911	-194.479
406	P124417530	-215.043	-228.415	-229.424
407	P124417530	-212.713	-225.758	-227.527
408	P124417530	-209.519	-223.059	-222.917
409	P126384958	-157.813	-158.222	-154.542
410	P126384958	-194.881	-192.978	-201.148
411	P126384958	-256.452	-264.022	-267.026
412	P126399883	-174.346	-178.577	-176.8
413	P126399883	-238.392	-238.422	-240.191
414	P126399883	-237.003	-237.58	-239.625
415	P126500770	-236.455	-243.434	-239.124
416	P126500770	-288.904	-303.864	-305.565
417	P126500770	-287.259	-300.59	-302.719
418	P126500777	-237.735	-239.167	-240.976
419	P126500777	-239.017	-238.791	-243.096
420	P126500777	-237.971	-238.534	-241.91
421	P126680353	-244.588	-241.61	-249.702
422	P126680353	-243.614	-240.905	-248.236
423	P126680353	-242.944	-240.54	-247.891
424	P12735609	-286.848	-308.481	-314.447
425	P12735609	-293.93	-314.167	-321.444
426	P12735609	-280.284	-295.539	-297.822
427	P127855170	-239.959	-250.683	-253.7
428	P127855170	-253.631	-271.364	-275.239
429	P127855170	-245.175	-255.416	-259.575
430	P128266901	-211.431	-219.863	-221.232
431	P128266901	-199.458	-206.428	-209.419
432	P128266901	-193.627	-200.59	-202.05
433	P128430944	-234.249	-246.464	-244.097
434	P128430944	-230.31	-245.629	-242.945
435	P128430944	-232.322	-246.307	-243.972
436	P128496413	-142.631	-146.778	-144.498
437	P128496413	-145.812	-145.499	-145.736
438	P128496413	-145.663	-145.185	-144.756
439	P128547138	-178.102	-177.904	-180.947
440	P128547138	-177.149	-176.928	-180.924
441	P128547138	-175.263	-174.419	-180.676
442	P128555644	-158.215	-164.067	-164.039
443	P128555644	-161.694	-166.709	-166.128
444	P128555644	-160.622	-166.822	-166.828
445	P128783819	-234.691	-245.476	-247.378
446	P128783819	-235.088	-243.276	-247.962
447	P128783819	-232.059	-236.61	-235.334
448	P128846979	-130.033	-130.377	-133.626
449	P128846979	-274.256	-290.236	-300.166
450	P128846979	-279.605	-296.252	-308.388
451	P128859230	-244.903	-254.899	-254.612
452	P128859230	-263.57	-273.315	-271.269
453	P128859230	-254.287	-260.424	-264.088
454	P128870855	-178.874	-173.683	-186.207
455	P128870855	-223.07	-228.095	-240.957
456	P128870855	-258.579	-274.703	-273.471
457	P128876461	-146.417	-147.699	-148.59
458	P128876461	-253.764	-263.503	-264.725
459	P128876461	-166.138	-173.59	-171.521
460	P128876481	-257.18	-260.954	-266.187
