compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
225	P10246164	-322.243	-331.962	-344.576
226	P104005258	-286.766	-299.183	-305.168
227	P104005258	-253.572	-265.196	-259.653
228	P104005258	-283.403	-296.81	-304.613
229	P104204898	-238.844	-249.051	-258.311
230	P104204898	-238.598	-243.618	-254.477
231	P104204898	-232.989	-244.157	-251.735
232	P104233216	-204.02	-212.17	-213.254
233	P104233216	-195.443	-196.765	-200.891
234	P104233216	-211.822	-216.317	-209.189
235	P104264482	-344.784	-349.566	-351.949
236	P104264482	-374.114	-392.221	-395.676
237	P104264482	-387.114	-408.828	-410.543
238	P104265094	-374.923	-398.544	-403.848
239	P104265094	-425.253	-450.799	-467.9
240	P104265094	-374.202	-380.235	-397.105
241	P104266550	-317.006	-326.301	-328.668
242	P104266550	-403.25	-409.4	-426.693
243	P104266550	-388.101	-384.447	-401.455
244	P105240519	-152.507	-160.776	-157.675
245	P105240519	-122.713	-121.796	-124.627
246	P105240519	-140.28	-151.515	-147.366
247	P105253462	-226.843	-233.013	-237.071
248	P105253462	-224.093	-229.29	-233.712
249	P105253462	-224.484	-231.497	-236.293
250	P105275957	-355.963	-356.877	-366.125
251	P105275957	-348.852	-357.217	-361.894
252	P105275957	-339.953	-342.186	-346.494
253	P105396114	-210.755	-220.23	-214.635
254	P105396114	-236.026	-243.375	-247.664
255	P105396114	-192.048	-201.049	-195.702
256	P105396118	-206.47	-218.459	-218.886
257	P105396118	-211.105	-221.512	-224.168
258	P105396118	-221.734	-226.973	-224.922
259	P105685708	-230.166	-238.857	-246.261
260	P105685708	-244.007	-248.277	-261.996
261	P105685708	-249.089	-252.937	-265.023
262	P105889995	-158.71	-165.679	-161.321
263	P105889995	-160.053	-163.642	-160.254
264	P105889995	-161.178	-165.172	-161.825
265	P106174882	-204.964	-221.289	-214.499
266	P106174882	-209.207	-222.286	-216.874
267	P106174882	-204.433	-219.626	-213.832
268	P106174887	-213.774	-220.127	-217.627
269	P106174887	-196.752	-206.455	-210.511
270	P106174887	-195.16	-207.321	-204.133
271	P106208527	-235.747	-242.621	-244.376
272	P106208527	-233.353	-241.129	-241.873
273	P106208527	-232.042	-238.949	-241.97
274	P106279701	-110.003	-112.914	-114.791
275	P106279701	-110.148	-113.053	-114.979
276	P106279701	-108.016	-125.487	-127.736
277	P10673291	-212.829	-232.276	-226.668
278	P10673291	-195.735	-207.698	-204.43
279	P10673291	-211.064	-231.504	-226.902
280	P107308575	-98.751	-99.604	-101.16
281	P107308575	-121.277	-118.723	-122.832
282	P107308575	-93.452	-97.334	-96.565
283	P107369325	-252.168	-273.707	-278.903
284	P107369325	-251.9	-274.208	-278.647
285	P107369325	-253.189	-273.469	-278.437
286	P107468390	-130.231	-131.213	-133.984
287	P107468390	-131.26	-131.813	-134.728
288	P107468390	-130.591	-131.143	-134.513
289	P10750371	-233.525	-242.678	-244.483
290	P10750371	-300.714	-315.867	-319.523
291	P10750371	-301.787	-312.961	-319.367
292	P107528152	-233.977	-239.069	-238.879
293	P107528152	-216.163	-222.852	-224.848
294	P107528152	-242.36	-245.794	-248.404
295	P107620754	-224.055	-240.66	-240.801
296	P107620754	-226.52	-244.193	-242.303
297	P107620754	-213.247	-239.786	-245.281
298	P107620881	-163.819	-178.528	-177.508
299	P107620881	-162.948	-177.831	-177.128
300	P107620881	-162.07	-177.58	-176.908
301	P107620884	-159.652	-171.162	-167.637
302	P107620884	-160.395	-171.878	-169.296
303	P107620884	-160.503	-172.427	-169.288
304	P107630784	-100.238	-100.537	-99.022
305	P107630784	-99.156	-101.908	-99.663
306	P107630784	-102.192	-102.548	-101.974
307	P107642906	-187.92	-196.443	-200.892
308	P107642906	-187.667	-193.473	-199.451
309	P107642906	-187.099	-195.235	-198.77
310	P107693753	-122.742	-136.545	-132.489
311	P107693753	-123.084	-136.032	-133.161
312	P107693753	-122.281	-135.3	-131.828
313	P107693990	-176.274	-190.172	-188.288
314	P107693990	-177.995	-189.842	-188.316
315	P107693990	-175.861	-191.317	-188.14
316	P107697775	-152.927	-155.379	-154.79
317	P107697775	-151.777	-154.816	-155.263
318	P107697775	-153.622	-157.732	-157.476
319	P107697926	-166.316	-174.686	-173.632
320	P107697926	-169.435	-175.353	-175.159
321	P107697926	-165.467	-173.765	-173.654
322	P107702353	-202.602	-222.379	-218.978
323	P107702353	-204.61	-223.416	-221.013
324	P107702353	-202.888	-222.202	-218.652
325	P107707257	-141.545	-142.974	-149.012
326	P107707257	-142.153	-142.074	-148.754
327	P107707257	-143.189	-143.505	-149.005
328	P107708149	-196.114	-197.326	-202.475
329	P107708149	-170.103	-180.136	-174.019
330	P107708149	-199.288	-199.61	-203.776
331	P107729959	-89.566	-91.074	-92.337
332	P107729959	-97.395	-102.132	-103.398
333	P107729959	-97.268	-102.389	-104.227
334	P107729978	-125.183	-133.912	-133.635
335	P107729978	-122.888	-129.558	-128.849
336	P107729978	-122.833	-129.431	-129.074
337	P107730143	-182.387	-194.113	-185.726
338	P107730143	-178.956	-196.15	-190.765
339	P107730143	-177.073	-195.824	-189.838
340	P107843279	-159.987	-163.781	-169.43
341	P107843279	-180.547	-188.221	-190.306
342	P107843279	-166.016	-166.349	-172.476
343	P107916246	-119.322	-119.326	-123.504
344	P107916246	-123.264	-118.846	-121.625
345	P107916246	-111.841	-110.389	-113.557
346	P107916911	-182.05	-186.966	-187.24
347	P107916911	-178.459	-188.741	-188.451
348	P107916911	-195.45	-203.752	-200.093
349	P107917869	-208.085	-210.661	-212.402
350	P107917869	-208.913	-210.238	-212.695
351	P107917869	-208.554	-210.715	-212.432
352	P107994346	-167.455	-165.371	-169.077
353	P107994346	-163.396	-165.011	-169.79
354	P107994346	-165.14	-165.166	-167.249
355	P108003326	-164.776	-167.667	-162.81
356	P108003326	-165.582	-168.026	-162.747
357	P108003326	-180.656	-179.55	-182.684
358	P108003361	-194.158	-200.202	-199.61
359	P108003361	-186.688	-192.53	-192.574
360	P108003361	-194.149	-204.756	-201.476
361	P108097140	-248.316	-261.48	-268.77
362	P108097140	-240.305	-268.342	-266.93
363	P108097140	-250.477	-263.262	-268.879
364	P108097165	-226.309	-239.283	-242.563
365	P108097165	-222.924	-255.882	-255.981
366	P108097165	-229.668	-251.871	-247.153
367	P108105045	-191.053	-201.139	-197.883
368	P108105045	-176.908	-185.804	-184.251
369	P108105045	-177.825	-187.261	-186.681
370	P108122515	-190.862	-191.861	-193.707
371	P108122515	-187.378	-185.638	-196.331
372	P108122515	-207.922	-216.084	-216.766
373	P108277988	-222.63	-232.294	-234.472
374	P108277988	-217.026	-225.012	-227.214
375	P108277988	-216.608	-223.918	-227.523
376	P108378422	-275.512	-290.341	-290.361
377	P108378422	-277.749	-291.362	-294.414
378	P108378422	-281.532	-297.756	-300.766
379	P108388569	-229.698	-242.19	-241.83
380	P108388569	-223.799	-229.806	-230.885
381	P108388569	-227.522	-242.384	-244.166
382	P108567937	-112.966	-133.983	-139.69
383	P108567937	-95.637	-100.238	-107.948
384	P108567937	-119.906	-122.724	-123.431
385	P108598432	-178.786	-193.389	-195.819
386	P108598432	-163.385	-182.016	-181.517
387	P108598432	-178.374	-177.928	-187.429
388	P108645364	-176.024	-184.967	-190.327
389	P108645364	-176.898	-186.049	-189.29
390	P108645364	-175.171	-184.911	-189.867
391	P108835937	-206.342	-212.607	-224.78
392	P108835937	-205.92	-211.81	-223.534
393	P108835937	-184.432	-194.884	-199.818
394	P108835938	-199.288	-212.199	-214.962
395	P108835938	-200.007	-215.895	-219.614
396	P108835938	-200.002	-213.079	-216.482
397	P108849754	-169.0	-182.632	-181.932
398	P108849754	-171.666	-185.683	-181.178
399	P108849754	-172.824	-184.627	-180.81
400	P108873072	-141.381	-148.59	-149.602
401	P108873072	-142.11	-148.336	-149.163
402	P108873072	-142.887	-150.746	-150.598
403	P108880371	-129.481	-135.576	-136.352
404	P108880371	-129.975	-135.381	-136.105
405	P108880371	-129.147	-135.139	-135.683
406	P109008739	-188.791	-181.77	-185.961
407	P109008739	-191.427	-184.259	-188.95
408	P109008739	-190.972	-182.252	-190.611
409	P109016262	-204.98	-228.348	-220.355
410	P109016262	-203.795	-225.5	-219.978
411	P109016262	-190.495	-203.413	-208.033
412	P109016272	-180.038	-189.139	-190.989
413	P109016272	-177.604	-187.709	-190.436
414	P109016272	-180.118	-188.168	-189.53
415	P109028091	-305.048	-308.252	-313.307
416	P109028091	-278.09	-281.08	-288.222
417	P109028091	-275.084	-285.943	-294.826
418	P109028525	-388.202	-391.91	-395.061
419	P109028525	-301.682	-309.81	-317.369
420	P109028525	-305.614	-324.127	-332.573
421	P109035732	-420.461	-434.714	-443.063
422	P109035732	-332.05	-341.218	-336.852
423	P109035732	-361.247	-365.656	-368.966
424	P109074726	-231.167	-229.967	-242.61
425	P109074726	-258.3	-258.815	-260.61
426	P109074726	-240.57	-252.922	-257.273
427	P109078188	-259.733	-275.394	-270.978
428	P109078188	-273.091	-294.404	-295.362
429	P109078188	-283.093	-319.226	-311.202
430	P109096330	-322.152	-322.608	-335.388
431	P109096330	-315.513	-313.02	-324.448
432	P109096330	-360.983	-367.003	-378.784
433	P109216694	-127.271	-131.688	-133.959
434	P109216694	-119.091	-121.306	-121.754
435	P109216694	-128.945	-131.911	-134.556
436	P109288769	-200.156	-223.605	-223.267
437	P109288769	-204.017	-220.784	-217.991
438	P109288769	-198.54	-224.089	-223.085
439	P109291663	-162.912	-178.952	-180.406
440	P109291663	-137.189	-148.659	-151.404
441	P109291663	-159.153	-160.829	-163.025
442	P109300033	-236.698	-241.37	-251.885
443	P109300033	-210.293	-209.961	-216.959
444	P109300033	-244.777	-247.895	-258.472
445	P109306990	-138.294	-144.374	-142.015
446	P109306990	-135.852	-142.622	-138.248
447	P109306990	-123.945	-133.836	-135.541
448	P109342622	-149.489	-149.324	-154.622
449	P109342622	-134.61	-140.233	-141.115
450	P109342622	-143.304	-148.83	-149.897
451	P109346611	-55.641	-60.689	-67.231
452	P109346611	-57.065	-60.492	-67.103
453	P109346611	-56.402	-61.377	-66.979
454	P109365157	-246.877	-269.142	-280.883
455	P109365157	-255.252	-275.162	-285.793
456	P109365157	-250.573	-272.883	-282.948
457	P109405238	-98.284	-103.272	-103.964
458	P109405238	-107.406	-114.501	-111.948
459	P109405238	-114.69	-120.242	-119.152
460	P109413481	-155.405	-164.224	-157.722
461	P109413481	-142.798	-153.583	-147.871
462	P109413481	-132.544	-139.071	-138.453
463	P109488982	-196.953	-218.407	-220.218
464	P109488982	-203.709	-224.129	-224.522
465	P109488982	-198.797	-217.92	-220.867
466	P109524007	-164.955	-166.449	-175.392
467	P109524007	-171.518	-175.722	-176.195
468	P109524007	-163.761	-164.363	-174.679
469	P109525104	-148.736	-161.921	-159.028
470	P109525104	-148.907	-162.575	-158.539
471	P109525104	-148.734	-162.216	-159.901
472	P109557588	-163.241	-168.213	-174.316
473	P109557588	-160.024	-166.041	-172.169
474	P109557588	-169.309	-173.888	-177.205
475	P109600692	-155.068	-168.285	-162.876
476	P109600692	-161.578	-172.806	-168.642
477	P109600692	-162.453	-172.171	-168.457
478	P109602731	-186.009	-198.905	-196.933
479	P109602731	-186.503	-198.816	-196.78
480	P109602731	-185.544	-198.663	-196.511
481	P109615814	-171.86	-173.288	-182.617
482	P109615814	-165.87	-174.396	-174.263
483	P109615814	-173.098	-174.291	-182.083
484	P109800978	-196.343	-204.596	-206.268
485	P109800978	-193.079	-204.181	-205.199
486	P109800978	-194.724	-204.678	-206.147
487	P109801753	-177.12	-184.087	-190.224
488	P109801753	-179.142	-184.478	-185.703
489	P109801753	-178.685	-182.202	-190.681
490	P110017389	-183.93	-181.766	-182.509
491	P110017389	-206.207	-207.838	-213.972
492	P110017389	-177.12	-180.892	-185.574
493	P110077761	-146.057	-151.407	-156.82
494	P110077761	-146.343	-151.077	-157.07
495	P110077761	-145.761	-152.11	-157.606
496	P110077818	-147.782	-151.703	-148.247
497	P110077818	-145.543	-148.936	-147.696
498	P110077818	-144.323	-152.048	-144.535
499	P110124256	-107.277	-101.185	-109.276
500	P110124256	-106.649	-101.02	-108.92
501	P110124256	-103.129	-104.279	-108.204
502	P110129726	-257.807	-271.577	-272.019
503	P110129726	-226.083	-231.839	-232.167
504	P110129726	-232.096	-237.978	-241.957
505	P110828983	-113.327	-114.932	-114.31
506	P110828983	-115.141	-119.399	-118.733
507	P110828983	-114.453	-118.766	-117.885
508	P110857197	-206.855	-212.823	-222.034
509	P110857197	-206.23	-216.135	-224.372
510	P110857197	-204.148	-213.399	-221.782
511	P111213219	-196.931	-205.551	-208.663
512	P111213219	-191.718	-197.623	-200.901
513	P111213219	-208.565	-213.096	-214.421
514	P111222325	-130.202	-159.4	-160.585
515	P111222325	-163.032	-182.093	-181.26
516	P111222325	-131.647	-163.025	-160.658
517	P111243852	-250.983	-273.629	-279.485
518	P111243852	-245.923	-262.702	-270.14
519	P111243852	-215.556	-227.614	-234.654
520	P111249465	-310.515	-330.1	-336.612
521	P111249465	-298.786	-309.074	-315.676
522	P111249465	-285.15	-301.272	-307.64
523	P111249474	-174.347	-181.885	-188.501
524	P111249474	-226.377	-238.304	-240.421
525	P111249474	-197.171	-233.237	-227.701
526	P111271406	-327.397	-360.401	-360.018
527	P111271406	-303.23	-317.971	-323.746
528	P111271406	-292.541	-303.685	-303.339
529	P111271434	-314.015	-323.881	-338.635
530	P111271434	-366.51	-378.809	-395.028
531	P111271434	-326.625	-350.495	-353.853
532	P111765362	-138.625	-144.4	-148.868
533	P111765362	-141.724	-148.595	-150.729
534	P111765362	-123.916	-137.741	-138.327
535	P111901324	-197.626	-202.334	-205.124
536	P111901324	-196.745	-204.834	-203.369
537	P111901324	-232.816	-236.915	-236.67
538	P112046344	-221.631	-229.843	-237.069
539	P112046344	-226.669	-234.017	-241.808
540	P112046344	-226.925	-235.189	-242.28
541	P112174142	-139.017	-149.977	-147.41
542	P112174142	-140.769	-151.617	-146.345
543	P112174142	-141.591	-151.496	-148.434
544	P112196447	-120.512	-120.609	-120.361
545	P112196447	-121.725	-119.067	-119.278
546	P112196447	-138.907	-143.973	-141.764
547	P112212184	-108.043	-110.254	-114.387
548	P112212184	-107.322	-109.555	-112.962
549	P112212184	-107.79	-110.08	-113.009
550	P112212494	-153.082	-156.384	-162.747
551	P112212494	-147.337	-154.741	-156.382
552	P112212494	-163.662	-177.0	-176.516
553	P112221244	-128.258	-132.684	-134.227
554	P112221244	-128.211	-132.421	-133.628
555	P112221244	-127.886	-132.415	-134.212
556	P112248727	-287.924	-301.711	-302.772
557	P112248727	-269.652	-291.096	-291.836
558	P112248727	-269.368	-298.779	-296.335
559	P112248741	-229.335	-241.614	-243.947
560	P112248741	-230.876	-244.305	-243.403
561	P112248741	-240.769	-244.503	-251.406
