compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
117	P08409141	-294.371	-295.467	-302.1	-1250.21	-1188.66	P08409141	-87.1486	-6	FMN	5KX9
118	P09091916	-156.79	-155.247	-157.98	-145.63	-126.22	P09091916	-92.4295	-6	FMN	5KX9
119	P09091916	-157.841	-156.154	-160.027	-119.08	-99.11	P09091916	-91.9478	-6	FMN	5KX9
120	P09091916	-157.404	-155.49	-160.098	-161.97	-140.59	P09091916	-91.7793	-6	FMN	5KX9
121	P09147173	-289.421	-303.308	-306.378	-2028.87	-1909.42	P09147173	-101.963	-6	FMN	5KX9
122	P09147173	-311.277	-320.056	-328.23	-2066.19	-1948.93	P09147173	-100.406	-6	FMN	5KX9
123	P09147173	-288.162	-305.056	-313.447	-2147.65	-2015.39	P09147173	-99.3448	-6	FMN	5KX9
124	P09148077	-310.482	-336.39	-327.259	-2364.07	-2298.81	P09148077	-99.2916	-6	FMN	5KX9
125	P09148077	-317.313	-343.729	-337.87	-2439.54	-2357.2	P09148077	-98.2751	-6	FMN	5KX9
126	P09148077	-268.08	-276.691	-281.24	-1184.42	-1122.0	P09148077	-95.8526	-6	FMN	5KX9
127	P09150375	-392.987	-398.266	-412.286	-2727.8	-2700.22	P09150375	-111.66	-6	FMN	5KX9
128	P09150375	-395.016	-402.676	-417.971	-2739.4	-2719.23	P09150375	-110.815	-6	FMN	5KX9
129	P09150375	-394.626	-400.489	-412.697	-2791.77	-2769.43	P09150375	-110.665	-6	FMN	5KX9
130	P09201043	-244.906	-242.856	-252.05	-1529.24	-1537.12	P09201043	-101.804	-6	FMN	5KX9
131	P09201043	-292.495	-315.911	-316.709	-2827.62	-2828.71	P09201043	-100.206	-6	FMN	5KX9
132	P09201043	-284.229	-297.07	-305.51	-2865.92	-2871.01	P09201043	-99.3823	-6	FMN	5KX9
133	P09236091	-254.3	-277.892	-282.051	-2056.38	-1960.6	P09236091	-78.0471	-6	FMN	5KX9
134	P09236091	-241.265	-259.327	-262.384	-2333.05	-2236.39	P09236091	-77.9159	-6	FMN	5KX9
135	P09236091	-243.066	-266.556	-271.561	-2484.97	-2383.9	P09236091	-76.6575	-6	FMN	5KX9
136	P09401551	-184.739	-197.58	-198.775	-266.29	-242.37	P09401551	-108.356	-6	FMN	5KX9
137	P09401551	-184.637	-202.037	-201.676	-304.71	-282.3	P09401551	-100.367	-6	FMN	5KX9
138	P09401551	-217.351	-231.459	-233.115	-966.72	-918.2	P09401551	-99.7333	-6	FMN	5KX9
139	P09471094	-288.037	-296.241	-293.34	-1707.6	-1653.65	P09471094	-89.0734	-6	FMN	5KX9
140	P09471094	-289.189	-298.461	-297.362	-1750.62	-1695.08	P09471094	-86.7077	-6	FMN	5KX9
141	P09471094	-301.406	-309.922	-309.95	-1763.75	-1717.26	P09471094	-86.414	-6	FMN	5KX9
142	P09472188	-309.505	-315.688	-319.831	-1534.93	-1427.73	P09472188	-108.168	-6	FMN	5KX9
143	P09472188	-303.878	-317.788	-318.456	-1618.69	-1515.37	P09472188	-107.704	-6	FMN	5KX9
144	P09472188	-288.781	-295.391	-302.089	-1535.75	-1430.37	P09472188	-105.421	-6	FMN	5KX9
145	P09473480	-269.81	-276.802	-288.768	-1506.56	-1416.5	P09473480	-88.6549	-6	FMN	5KX9
146	P09473480	-260.095	-270.172	-283.897	-1523.9	-1438.68	P09473480	-88.5662	-6	FMN	5KX9
147	P09473480	-255.922	-269.15	-273.658	-1870.13	-1796.93	P09473480	-87.3142	-6	FMN	5KX9
148	P09507310	-280.262	-290.783	-286.752	-1467.91	-1412.59	P09507310	-107.071	-6	FMN	5KX9
149	P09507310	-274.58	-292.303	-288.849	-1376.27	-1314.56	P09507310	-100.597	-6	FMN	5KX9
150	P09507310	-272.943	-278.369	-279.69	-1259.28	-1192.97	P09507310	-99.1117	-6	FMN	5KX9
151	P09530964	-315.328	-326.474	-337.357	-2373.37	-2286.07	P09530964	-99.9365	-6	FMN	5KX9
152	P09530964	-308.732	-332.256	-330.698	-2106.37	-2059.7	P09530964	-94.0162	-6	FMN	5KX9
153	P09530964	-329.228	-337.949	-342.449	-2459.6	-2370.83	P09530964	-93.6001	-6	FMN	5KX9
154	P09575044	-281.406	-295.828	-299.883	-1494.87	-1445.59	P09575044	-84.8337	-6	FMN	5KX9
155	P09575044	-290.729	-308.922	-316.034	-1954.57	-1908.2	P09575044	-84.4602	-6	FMN	5KX9
156	P09575044	-275.794	-272.308	-279.915	-1425.42	-1381.89	P09575044	-82.353	-6	FMN	5KX9
157	P09593862	-287.489	-298.975	-306.286	-1727.87	-1631.3	P09593862	-99.3561	-6	FMN	5KX9
158	P09593862	-252.528	-256.622	-263.619	-1357.8	-1275.24	P09593862	-94.8956	-6	FMN	5KX9
159	P09593862	-243.139	-250.095	-259.457	-1108.73	-1050.97	P09593862	-94.3797	-5	FMN	5KX9
160	P09621644	-236.308	-249.735	-252.819	-1813.89	-1774.19	P09621644	-82.3911	-6	FMN	5KX9
161	P09621644	-251.591	-259.303	-265.646	-1790.33	-1746.69	P09621644	-81.6218	-6	FMN	5KX9
162	P09621644	-254.327	-263.26	-266.245	-1829.58	-1781.96	P09621644	-79.6933	-6	FMN	5KX9
163	P09657949	-296.664	-300.321	-300.826	-1875.97	-1777.45	P09657949	-97.9639	-6	FMN	5KX9
164	P09657949	-292.002	-307.041	-311.038	-1899.74	-1794.07	P09657949	-97.5854	-6	FMN	5KX9
165	P09657949	-273.169	-288.614	-276.481	-1595.7	-1516.44	P09657949	-96.539	-6	FMN	5KX9
166	P09658041	-254.51	-272.195	-267.466	-1338.85	-1271.35	P09658041	-97.9031	-6	FMN	5KX9
167	P09658041	-259.576	-272.122	-267.572	-1420.23	-1347.82	P09658041	-97.1801	-6	FMN	5KX9
168	P09658041	-270.406	-277.686	-277.018	-1782.24	-1734.98	P09658041	-96.2916	-6	FMN	5KX9
169	P09736107	-252.762	-259.691	-268.333	-1625.23	-1558.69	P09736107	-97.5921	-6	FMN	5KX9
170	P09736107	-250.648	-257.336	-259.607	-2126.26	-2014.8	P09736107	-89.3093	-6	FMN	5KX9
171	P09736107	-258.015	-261.825	-264.323	-1811.34	-1757.37	P09736107	-89.2331	-6	FMN	5KX9
172	P09893684	-286.489	-296.105	-307.293	-1492.74	-1460.38	P09893684	-92.3597	-6	FMN	5KX9
173	P09893684	-292.783	-307.895	-323.634	-1674.01	-1653.61	P09893684	-88.9116	-6	FMN	5KX9
174	P09893684	-289.893	-305.819	-323.043	-1714.6	-1691.96	P09893684	-88.4265	-6	FMN	5KX9
175	P09964906	-290.381	-290.516	-299.806	-409.47	-370.27	P09964906	-88.7988	-6	FMN	5KX9
176	P09964906	-274.433	-277.496	-279.404	-288.41	-240.32	P09964906	-88.4067	-6	FMN	5KX9
177	P09964906	-296.801	-301.259	-307.133	-571.71	-543.08	P09964906	-88.1811	-6	FMN	5KX9
178	P10016483	-282.475	-301.072	-302.058	-1896.96	-1822.64	P10016483	-99.8109	-6	FMN	5KX9
179	P10016483	-304.789	-327.038	-333.252	-1888.61	-1811.88	P10016483	-97.6443	-6	FMN	5KX9
180	P10016483	-307.764	-326.492	-332.422	-1833.96	-1753.79	P10016483	-93.9183	-6	FMN	5KX9
181	P100408260	-242.677	-260.5	-254.429	-2760.17	-2662.8	P100408260	-82.5037	-6	FMN	5KX9
182	P100408260	-227.877	-236.1	-246.783	-2133.03	-2082.6	P100408260	-80.557	-6	FMN	5KX9
183	P100408260	-214.854	-227.068	-227.034	-1914.9	-1884.98	P100408260	-80.5375	-6	FMN	5KX9
184	P10041333	-280.848	-288.139	-296.168	-134.47	-82.03	P10041333	-83.0837	-6	FMN	5KX9
185	P10041333	-276.385	-288.734	-295.298	-171.8	-111.77	P10041333	-82.23	-6	FMN	5KX9
186	P10041333	-282.228	-288.546	-296.099	-154.47	-103.05	P10041333	-81.799	-6	FMN	5KX9
187	P100471755	-282.375	-300.952	-301.561	-1940.66	-1834.78	P100471755	-78.4923	-6	FMN	5KX9
