compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
126	P05798951	-97.948	-103.527	-99.904	885.74	811.16	P05798951	-16.63	-6	hiv	6MCE
127	P05865749	-74.047	-78.703	-72.845	575.03	574.67	P05865749	-12.27	-6	hiv	6MCE
128	P05865749	-74.543	-78.922	-72.496	585.36	584.69	P05865749	-11.6673	-6	hiv	6MCE
129	P05865749	-73.348	-76.482	-73.661	613.84	615.84	P05865749	-11.6266	-6	hiv	6MCE
130	P05892028	-82.798	-83.822	-81.218	580.42	503.3	P05892028	-11.5098	-6	hiv	6MCE
131	P05892028	-77.15	-81.761	-83.537	526.73	456.88	P05892028	-11.2894	-6	hiv	6MCE
132	P05892028	-69.231	-71.487	-69.411	499.09	436.41	P05892028	-11.0304	-6	hiv	6MCE
133	P05972320	-68.667	-76.441	-70.977	823.14	803.19	P05972320	-13.3722	-6	hiv	6MCE
134	P05972320	-74.584	-83.76	-75.973	824.15	801.25	P05972320	-13.1494	-6	hiv	6MCE
135	P05972320	-70.454	-79.112	-71.416	829.99	808.84	P05972320	-11.7309	-6	hiv	6MCE
136	P06168530	-86.757	-91.282	-88.481	638.17	551.4	P06168530	-15.0044	-6	hiv	6MCE
137	P06168530	-89.062	-91.415	-89.923	611.23	525.07	P06168530	-14.9788	-6	hiv	6MCE
138	P06168530	-84.488	-89.655	-86.102	735.9	648.15	P06168530	-14.9681	-6	hiv	6MCE
139	P06219489	-109.905	-113.29	-112.324	799.69	725.03	P06219489	-22.2118	-6	hiv	6MCE
140	P06219489	-91.268	-96.51	-87.467	781.81	711.71	P06219489	-21.0994	-6	hiv	6MCE
141	P06219489	-96.976	-103.322	-96.962	724.59	661.83	P06219489	-20.34	-6	hiv	6MCE
142	P06282721	-88.648	-92.717	-88.191	560.54	489.85	P06282721	-15.6455	-6	hiv	6MCE
143	P06282721	-85.848	-92.9	-89.997	593.87	519.49	P06282721	-15.3626	-6	hiv	6MCE
144	P06282721	-92.588	-95.644	-92.438	541.12	464.09	P06282721	-14.968	-6	hiv	6MCE
145	P06413841	-34.972	-46.72	-41.333	436.11	445.67	P06413841	-17.7746	-6	hiv	6MCE
146	P06413841	-35.016	-46.189	-41.473	435.5	445.15	P06413841	-17.7568	-6	hiv	6MCE
147	P06413841	-35.544	-46.376	-41.548	433.97	443.28	P06413841	-17.7517	-6	hiv	6MCE
148	P06666378	-112.248	-115.36	-110.35	960.44	948.45	P06666378	-8.19767	-6	hiv	6MCE
149	P06666378	-113.878	-114.741	-112.554	944.16	931.26	P06666378	-7.60609	-6	hiv	6MCE
150	P06666378	-96.267	-110.424	-104.746	955.96	937.3	P06666378	-6.05339	-6	hiv	6MCE
151	P06702309	-74.667	-75.096	-73.927	804.42	835.35	P06702309	-12.2932	-6	hiv	6MCE
152	P06702309	-73.832	-74.362	-71.849	802.38	833.05	P06702309	-12.1292	-6	hiv	6MCE
153	P06702309	-71.993	-73.882	-73.065	804.19	833.44	P06702309	-11.9618	-6	hiv	6MCE
154	P06768307	-92.832	-98.392	-93.747	906.52	788.79	P06768307	-20.3894	-6	hiv	6MCE
155	P06768307	-92.913	-99.059	-93.615	906.52	788.79	P06768307	-20.2996	-6	hiv	6MCE
156	P06768307	-92.596	-98.379	-93.128	906.52	788.79	P06768307	-19.7922	-6	hiv	6MCE
157	P06771401	-73.641	-79.127	-77.393	929.27	934.54	P06771401	-3.31466	-6	hiv	6MCE
158	P06771401	-73.572	-79.207	-77.28	930.35	935.22	P06771401	-2.98013	-6	hiv	6MCE
159	P06771401	-73.071	-80.169	-77.011	930.19	935.35	P06771401	-2.87367	-6	hiv	6MCE
160	P07136692	-67.027	-71.51	-69.332	786.71	741.04	P07136692	-24.2779	-6	hiv	6MCE
161	P07136692	-66.567	-71.137	-69.526	786.71	741.04	P07136692	-24.2323	-6	hiv	6MCE
162	P07136692	-66.372	-71.2	-68.507	779.96	734.34	P07136692	-23.8596	-6	hiv	6MCE
163	P07138396	-88.656	-92.288	-90.201	791.65	711.08	P07138396	-19.205	-6	hiv	6MCE
164	P07138396	-82.411	-83.507	-81.028	618.97	534.51	P07138396	-17.8016	-6	hiv	6MCE
165	P07138396	-91.267	-95.901	-91.256	654.93	578.61	P07138396	-17.1744	-6	hiv	6MCE
166	P07174041	-55.414	-57.968	-54.821	639.98	603.9	P07174041	-18.8145	-6	hiv	6MCE
167	P07174041	-59.689	-71.567	-69.502	691.41	639.85	P07174041	-18.5524	-6	hiv	6MCE
168	P07174041	-61.309	-71.085	-69.726	688.45	639.45	P07174041	-18.2257	-6	hiv	6MCE
169	P07569050	-13.479	-20.277	-18.96	844.98	736.66	P07569050	-15.9841	-6	hiv	6MCE
170	P07569050	-13.742	-21.046	-20.155	843.95	735.35	P07569050	-15.6835	-6	hiv	6MCE
171	P07569050	-15.62	-20.359	-15.527	858.36	747.92	P07569050	-14.2958	-6	hiv	6MCE
172	P07583861	-88.499	-89.039	-86.855	693.19	601.99	P07583861	-19.2765	-6	hiv	6MCE
173	P07583861	-95.447	-101.769	-98.866	605.34	521.54	P07583861	-18.8818	-6	hiv	6MCE
174	P07583861	-90.049	-91.913	-88.524	612.65	528.02	P07583861	-18.6456	-6	hiv	6MCE
175	P07715533	-65.299	-63.453	-65.362	356.64	324.18	P07715533	-18.2303	-6	hiv	6MCE
176	P07715533	-81.431	-82.327	-84.14	347.57	317.98	P07715533	-17.6324	-6	hiv	6MCE
177	P07715533	-57.004	-59.074	-58.35	330.57	300.54	P07715533	-17.0701	-6	hiv	6MCE
178	P07782977	-116.947	-121.74	-115.145	889.42	811.71	P07782977	-15.3512	-6	hiv	6MCE
179	P07782977	-135.169	-135.315	-138.935	902.57	822.31	P07782977	-15.2239	-6	hiv	6MCE
180	P07782977	-135.772	-136.012	-138.946	894.03	815.16	P07782977	-15.097	-6	hiv	6MCE
181	P07839198	-79.978	-82.975	-78.915	509.31	453.66	P07839198	-9.66705	-6	hiv	6MCE
182	P07839198	-77.998	-82.496	-83.379	574.72	509.79	P07839198	-8.89047	-6	hiv	6MCE
183	P07839198	-77.436	-82.831	-82.666	573.91	508.75	P07839198	-8.82159	-6	hiv	6MCE
184	P08011852	-106.768	-114.296	-111.467	852.72	824.9	P08011852	-8.68098	-6	hiv	6MCE
185	P08011852	-93.437	-94.675	-90.899	889.01	852.86	P08011852	-8.6102	-6	hiv	6MCE
186	P08011852	-111.696	-114.633	-119.293	777.41	752.79	P08011852	-8.31478	-6	hiv	6MCE
187	P08011872	-93.189	-101.857	-100.06	698.6	672.01	P08011872	-10.1528	-6	hiv	6MCE
188	P08011872	-101.006	-105.717	-101.417	757.11	731.44	P08011872	-9.76064	-6	hiv	6MCE
189	P08011872	-114.047	-120.226	-118.347	798.51	777.2	P08011872	-9.58994	-6	hiv	6MCE
190	P08103884	-101.318	-99.811	-97.077	809.43	717.26	P08103884	-15.4545	-6	hiv	6MCE
191	P08103884	-99.594	-100.522	-97.148	705.61	613.4	P08103884	-13.9593	-6	hiv	6MCE
192	P08103884	-101.106	-100.757	-96.717	778.9	691.22	P08103884	-13.6575	-6	hiv	6MCE
193	P08179997	-74.027	-75.692	-75.945	861.99	857.92	P08179997	-12.0627	-6	hiv	6MCE
194	P08179997	-74.163	-75.733	-76.391	862.32	858.34	P08179997	-12.0233	-6	hiv	6MCE
195	P08179997	-74.252	-75.681	-76.333	862.32	858.34	P08179997	-12.0072	-6	hiv	6MCE
196	P08182707	-58.185	-65.235	-61.732	518.91	520.88	P08182707	-14.8809	-6	hiv	6MCE
197	P08182707	-56.453	-65.178	-66.561	561.66	553.25	P08182707	-14.8547	-6	hiv	6MCE
198	P08182707	-56.762	-65.05	-67.078	561.66	553.25	P08182707	-14.7181	-6	hiv	6MCE
199	P08192944	-73.956	-78.566	-76.708	880.19	909.78	P08192944	-17.4778	-6	hiv	6MCE
200	P08192944	-74.736	-76.086	-74.998	880.27	909.03	P08192944	-17.3801	-6	hiv	6MCE
201	P08192944	-74.767	-75.865	-74.889	880.27	909.03	P08192944	-17.3512	-6	hiv	6MCE
202	P08287941	-73.039	-78.807	-77.46	881.72	820.64	P08287941	-7.03083	-6	hiv	6MCE
203	P08287941	-62.934	-68.224	-67.387	792.66	727.87	P08287941	-6.68254	-6	hiv	6MCE
204	P08287941	-74.345	-78.692	-74.551	824.8	762.09	P08287941	-5.55804	-6	hiv	6MCE
205	P08904802	-108.397	-122.214	-112.837	967.17	928.69	P08904802	-13.9294	-6	hiv	6MCE
206	P08904802	-108.825	-114.37	-111.995	954.63	917.67	P08904802	-13.1408	-6	hiv	6MCE
207	P08904802	-111.022	-112.124	-112.305	971.43	941.58	P08904802	-12.9526	-6	hiv	6MCE
208	P08977643	-65.659	-66.383	-66.148	430.64	383.78	P08977643	-15.6834	-6	hiv	6MCE
