compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
244	P101915148	-83.775	-94.508	-89.254
245	P101915148	-85.42	-95.014	-88.993
246	P101915148	-84.183	-94.534	-88.476
247	P10241372	33.711	32.283	36.229
248	P10241372	35.467	31.523	35.156
249	P10241372	35.577	31.847	35.647
250	P10368605	276.091	272.062	274.075
251	P10368605	270.344	270.623	271.506
252	P10368605	270.347	264.914	265.873
253	P103691314	-53.819	-56.952	-55.44
254	P103691314	-52.495	-55.163	-51.796
255	P103691314	-52.937	-55.332	-51.739
256	P10377623	-57.225	-72.021	-65.784
257	P10377623	-59.516	-73.279	-66.964
258	P10377623	-55.277	-69.976	-64.862
259	P103850692	-97.48	-102.61	-94.893
260	P103850692	-86.809	-92.663	-88.091
261	P103850692	-95.459	-108.19	-103.676
262	P103912829	-77.716	-78.377	-77.842
263	P103912829	-79.25	-78.133	-78.582
264	P103912829	-75.281	-71.008	-72.728
265	P104038521	-104.173	-110.384	-111.046
266	P104038521	-86.595	-89.3	-87.467
267	P104038521	-86.735	-90.751	-89.021
268	P104182726	-54.924	-59.252	-56.657
269	P104182726	-54.384	-58.275	-56.283
270	P104182726	-47.921	-54.871	-52.268
271	P104187211	-54.755	-55.32	-53.461
272	P104187211	-53.301	-56.171	-51.532
273	P104187211	-52.372	-56.363	-52.647
274	P104252115	-134.452	-146.093	-138.69
275	P104252115	-136.257	-146.758	-140.676
276	P104252115	-130.822	-144.699	-137.648
277	P104263955	-113.244	-117.117	-113.635
278	P104263955	-126.126	-134.812	-128.03
279	P104263955	-120.841	-129.797	-127.725
280	P104265007	-113.631	-121.406	-121.61
281	P104265007	-117.289	-126.623	-131.843
282	P104265007	-124.224	-128.373	-124.707
283	P104267766	-125.838	-131.735	-128.795
284	P104267766	-134.621	-144.195	-141.068
285	P104267766	-127.983	-131.724	-130.637
286	P104356830	-84.52	-89.912	-84.723
287	P104356830	-84.473	-89.662	-84.599
288	P104356830	-82.518	-88.246	-86.033
289	P104372387	-74.079	-74.659	-74.704
290	P104372387	-77.848	-78.408	-77.615
291	P104372387	-77.583	-78.46	-77.14
292	P104790471	219.568	213.328	216.474
293	P104790471	219.467	213.46	216.404
294	P104790471	219.6	213.47	216.751
295	P105166943	-76.477	-75.724	-71.135
296	P105166943	-76.362	-75.428	-71.614
297	P105166943	-71.495	-73.141	-67.33
298	P105239960	-65.441	-62.104	-63.533
299	P105239960	-71.592	-67.392	-70.11
300	P105239960	-65.234	-62.236	-61.699
301	P105275514	67.959	65.282	68.389
302	P105275514	59.945	61.308	62.381
303	P105275514	60.542	61.672	62.125
304	P105279507	72.45	72.487	72.855
305	P105279507	75.808	78.405	77.808
306	P105279507	68.183	63.712	65.122
307	P105402092	-44.788	-51.991	-50.669
308	P105402092	-45.282	-57.069	-56.874
309	P105402092	-45.785	-53.122	-51.642
310	P105403428	-49.671	-47.311	-47.187
311	P105403428	-47.478	-46.825	-45.787
312	P105403428	-48.305	-46.631	-45.733
313	P105489030	-61.182	-63.397	-60.038
314	P105489030	-58.561	-62.866	-60.074
315	P105489030	-58.483	-62.549	-59.474
316	P10629120	-109.494	-116.049	-111.518
317	P10629120	-100.158	-101.642	-102.088
318	P10629120	-111.374	-117.183	-114.239
319	P106692815	-66.624	-71.434	-67.895
320	P106692815	-64.758	-64.701	-61.606
321	P106692815	-67.276	-72.807	-70.002
322	P10673337	-64.414	-67.681	-62.259
323	P10673337	-63.225	-68.131	-64.059
324	P10673337	-67.534	-75.312	-73.007
325	P107141601	-38.388	-46.099	-42.239
326	P107141601	-43.378	-45.066	-43.11
327	P107141601	-42.883	-47.283	-47.548
328	P107223414	-75.658	-77.675	-75.166
329	P107223414	-67.159	-70.627	-67.338
330	P107223414	-76.895	-81.366	-79.185
331	P107607769	-50.117	-49.71	-47.422
332	P107607769	-44.214	-44.622	-42.224
333	P107607769	-43.39	-49.134	-47.499
334	P107915779	-53.878	-55.054	-52.266
335	P107915779	-51.863	-51.727	-51.464
336	P107915779	-57.783	-63.233	-59.254
337	P108069316	-64.743	-73.162	-70.322
338	P108069316	-62.167	-66.614	-61.898
339	P108069316	-64.438	-72.467	-69.89
340	P108117551	-60.101	-61.35	-61.104
341	P108117551	-69.839	-71.615	-69.48
342	P108117551	-72.175	-72.883	-70.397
343	P10814160	-92.134	-99.85	-97.811
344	P10814160	-90.305	-96.831	-95.664
345	P10814160	-90.406	-96.107	-95.393
346	P108343499	-66.189	-71.129	-69.86
347	P108343499	-60.734	-67.146	-66.886
348	P108343499	-63.169	-72.715	-69.883
349	P10846819	-76.782	-77.116	-74.408
350	P10846819	-71.11	-75.139	-71.183
351	P10846819	-71.498	-75.475	-71.337
352	P108575324	40.121	36.88	43.472
353	P108575324	41.525	38.317	45.525
354	P108575324	40.708	37.683	44.132
355	P108795261	-50.431	-51.65	-49.817
356	P108795261	-58.577	-60.021	-56.476
357	P108795261	-56.269	-58.702	-55.296
358	P108795557	-52.225	-53.271	-49.626
359	P108795557	-51.08	-58.054	-53.21
360	P108795557	-50.021	-63.428	-60.576
361	P108795560	-60.292	-67.321	-62.302
362	P108795560	-55.485	-61.447	-59.358
363	P108795560	-54.479	-61.155	-60.155
364	P108853774	-69.371	-70.702	-69.773
365	P108853774	-70.574	-70.888	-71.112
366	P108853774	-68.321	-70.411	-69.52
367	P108909692	-71.112	-67.934	-69.458
368	P108909692	-67.543	-70.132	-70.73
369	P108909692	-64.447	-62.604	-63.146
370	P108910541	-33.194	-30.883	-32.346
371	P108910541	-33.64	-31.063	-33.685
372	P108910541	-33.582	-31.737	-33.587
373	P108923552	11.0	6.812	8.982
374	P108923552	-1.453	0.177	-2.899
375	P108923552	5.372	2.91	5.035
376	P108923555	-40.665	-41.3	-40.055
377	P108923555	-42.146	-44.85	-46.782
378	P108923555	-33.421	-34.718	-30.978
379	P108923624	-41.904	-40.11	-41.759
380	P108923624	-41.426	-40.185	-41.922
381	P108923624	-40.702	-39.094	-41.755
382	P108930707	-45.386	-44.872	-41.759
383	P108930707	-45.855	-44.816	-41.955
384	P108930707	-45.483	-44.6	-42.002
385	P108957104	-79.887	-84.765	-82.832
386	P108957104	-79.153	-84.317	-82.796
387	P108957104	-79.314	-84.401	-82.454
388	P108983143	-70.624	-75.29	-71.914
389	P108983143	-70.303	-74.636	-71.454
390	P108983143	-70.44	-74.59	-71.643
391	P109013976	-83.736	-100.129	-91.063
392	P109013976	-95.342	-112.103	-102.579
393	P109013976	-100.937	-118.927	-108.77
394	P109364680	73.64	66.205	67.898
395	P109364680	76.512	73.063	72.089
396	P109364680	70.949	64.671	68.003
397	P109414857	-76.188	-73.386	-74.813
398	P109414857	-76.234	-73.74	-74.861
399	P109414857	-76.266	-73.541	-74.978
400	P109752549	-51.84	-58.286	-55.904
401	P109752549	-52.695	-58.854	-56.198
402	P109752549	-52.825	-58.698	-55.778
403	P110099627	-7.27	-11.55	-5.979
404	P110099627	-10.321	-16.106	-11.107
405	P110099627	-6.543	-11.586	-9.017
406	P110099658	-6.895	-13.528	-6.316
407	P110099658	-6.893	-12.902	-7.638
408	P110099658	25.38	21.527	22.211
409	P110121043	-64.443	-69.684	-67.884
410	P110121043	-62.053	-68.463	-67.616
411	P110121043	-62.571	-68.119	-68.394
412	P110140927	-85.259	-87.36	-83.392
413	P110140927	-82.818	-87.89	-81.153
414	P110140927	-80.317	-84.087	-78.037
415	P110412683	-63.04	-70.863	-70.461
416	P110412683	-71.293	-75.287	-73.251
417	P110412683	-66.625	-70.559	-68.245
418	P110414695	-63.951	-64.566	-64.551
419	P110414695	-64.099	-63.564	-64.406
420	P110414695	-64.072	-63.902	-63.022
421	P110433915	-78.54	-80.99	-79.38
422	P110433915	-78.24	-81.166	-78.959
423	P110433915	-78.99	-81.126	-79.241
424	P110452798	-99.851	-110.019	-106.144
425	P110452798	-99.35	-109.404	-106.483
426	P110452798	-96.452	-98.376	-98.527
427	P110452805	-97.522	-100.399	-95.58
428	P110452805	-100.283	-109.998	-102.891
429	P110452805	-99.605	-107.585	-102.627
430	P110452832	-117.83	-126.852	-122.528
431	P110452832	-129.434	-141.399	-137.705
432	P110452832	-112.452	-119.387	-116.432
433	P110503261	-39.178	-44.766	-40.433
434	P110503261	-39.532	-44.936	-40.799
435	P110503261	-39.462	-45.154	-40.76
436	P111158846	-47.564	-50.541	-50.041
437	P111158846	-47.059	-47.124	-50.541
438	P111158846	-47.131	-47.325	-50.02
439	P111173003	-78.505	-82.111	-83.868
440	P111173003	-77.822	-78.423	-77.629
441	P111173003	-95.772	-97.187	-99.229
442	P111200482	-95.113	-105.152	-102.315
443	P111200482	-75.369	-72.15	-71.231
444	P111200482	-93.577	-91.264	-87.023
445	P111200483	-95.324	-100.4	-100.4
446	P111200483	-103.508	-108.922	-105.991
447	P111200483	-93.287	-95.782	-90.608
448	P111200484	-80.691	-88.3	-84.319
449	P111200484	-84.354	-88.063	-86.821
450	P111200484	-66.024	-65.613	-67.022
451	P111200485	-78.973	-79.94	-77.347
452	P111200485	-103.043	-109.679	-110.831
453	P111200485	-108.867	-117.054	-113.518
454	P111200619	-47.655	-49.745	-48.466
455	P111200619	-47.745	-49.407	-48.389
456	P111200619	-46.874	-49.089	-47.367
457	P111201202	-100.019	-108.947	-102.434
458	P111201202	-97.4	-96.647	-94.497
459	P111201202	-103.912	-112.061	-103.413
460	P111201204	-97.837	-110.203	-103.532
461	P111201204	-103.669	-110.177	-108.684
462	P111201204	-103.263	-110.199	-105.85
463	P111217427	48.226	42.42	46.568
464	P111217427	69.053	58.252	59.238
465	P111217427	107.514	106.68	107.635
466	P111239838	-81.743	-87.16	-83.874
467	P111239838	-97.355	-106.707	-103.757
468	P111239838	-101.726	-113.109	-109.685
469	P111271017	-83.373	-80.526	-79.012
470	P111271017	-97.403	-99.991	-95.775
471	P111271017	-79.95	-83.831	-84.596
472	P111271293	-95.429	-97.17	-92.346
473	P111271293	-96.523	-104.431	-98.788
474	P111271293	-102.594	-107.312	-103.274
475	P111278465	-100.434	-102.536	-102.49
476	P111278465	-97.887	-101.154	-100.752
477	P111278465	-94.244	-97.584	-97.781
478	P111284155	-89.506	-94.375	-88.673
479	P111284155	-93.482	-100.471	-98.757
480	P111284155	-91.838	-87.985	-90.41
481	P111325767	-72.673	-74.932	-70.96
482	P111325767	-74.577	-77.113	-76.617
483	P111325767	-74.137	-80.319	-77.39
484	P111407098	-65.902	-76.015	-71.372
485	P111407098	-59.382	-59.552	-56.733
486	P111407098	-71.624	-76.723	-72.606
487	P111570202	-78.338	-82.643	-77.928
488	P111570202	-78.636	-77.012	-75.685
489	P111570202	-75.33	-79.609	-78.703
490	P111707870	-62.624	-63.662	-63.639
491	P111707870	-60.705	-67.448	-62.971
492	P111707870	-59.991	-67.019	-62.831
493	P111710718	-45.732	-52.926	-50.255
494	P111710718	-44.346	-52.341	-48.703
495	P111710718	-44.55	-53.401	-49.752
496	P112020707	57.291	50.341	55.144
497	P112020707	64.771	61.04	60.872
498	P112020707	57.896	56.292	61.018
499	P112036946	-74.395	-83.6	-78.074
500	P112036946	-72.419	-80.233	-75.441
501	P112036946	-73.853	-82.004	-77.168
502	P112040561	-72.594	-73.311	-72.41
503	P112040561	-78.016	-81.57	-78.152
504	P112040561	-65.972	-68.832	-65.658
505	P112121876	-65.98	-72.362	-71.474
506	P112121876	-66.372	-72.754	-71.678
507	P112121876	-66.328	-72.465	-72.3
508	P112152186	-66.246	-67.92	-68.032
509	P112152186	-67.076	-68.336	-66.584
510	P112152186	-68.686	-70.38	-67.795
511	P112158625	-84.598	-95.335	-87.667
512	P112158625	-84.583	-95.26	-87.239
513	P112158625	-78.397	-83.182	-79.906
514	P112158699	-77.813	-85.462	-78.317
515	P112158699	-73.69	-77.792	-72.889
516	P112158699	-76.561	-77.956	-74.425
517	P112159379	-66.051	-72.926	-68.75
518	P112159379	-74.25	-80.456	-79.817
519	P112159379	-62.461	-70.478	-64.871
520	P112161192	-60.538	-66.041	-64.989
521	P112161192	-59.55	-65.886	-63.038
522	P112161192	-60.68	-66.182	-63.815
523	P112161194	-48.196	-51.731	-53.179
524	P112161194	-54.736	-58.247	-54.786
525	P112161194	-54.586	-58.332	-55.565
526	P112162807	-42.281	-50.639	-49.923
527	P112162807	-41.735	-49.526	-48.722
528	P112162807	-44.558	-50.504	-49.792
529	P112163035	-31.974	-33.389	-33.771
530	P112163035	-32.572	-33.753	-34.258
531	P112163035	-32.338	-33.127	-33.65
532	P112164098	-43.113	-45.74	-43.86
533	P112164098	-42.153	-45.857	-43.646
534	P112164098	-42.233	-45.732	-43.33
535	P112164100	-53.504	-54.913	-55.657
536	P112164100	-53.128	-55.256	-55.033
537	P112164100	-41.513	-41.25	-39.898
538	P112181842	-71.374	-76.414	-75.183
539	P112181842	-65.943	-69.759	-68.946
540	P112181842	-68.983	-73.9	-71.277
541	P112193004	-64.924	-67.033	-62.644
542	P112193004	-66.302	-70.362	-66.826
543	P112193004	-64.332	-70.122	-64.99
544	P112199014	-74.581	-78.844	-74.302
545	P112199014	-75.635	-79.237	-74.297
546	P112199014	-75.077	-81.957	-77.637
547	P112212619	-62.886	-67.578	-64.094
548	P112212619	-62.94	-67.398	-63.94
549	P112212619	-62.769	-67.747	-63.584
550	P112221066	-60.528	-63.719	-62.338
551	P112221066	-61.715	-63.043	-62.446
552	P112221066	-66.439	-68.478	-67.698
553	P112299124	-98.725	-95.455	-96.146
554	P112299124	-98.949	-95.691	-96.224
555	P112299124	-98.87	-95.502	-96.15
556	P112338970	-116.055	-124.705	-117.49
557	P112338970	-121.365	-130.358	-123.611
558	P112338970	-116.314	-123.174	-120.21
559	P112401896	-115.777	-115.972	-114.106
560	P112401896	-115.004	-128.638	-121.531
561	P112401896	-111.225	-114.602	-118.172
562	P112403654	-66.059	-70.914	-64.121
563	P112403654	-66.871	-72.975	-71.841
564	P112403654	-64.764	-72.659	-63.801
565	P112404213	-83.251	-90.707	-84.806
566	P112404213	-82.086	-84.96	-82.361
567	P112404213	-88.307	-94.861	-88.435
568	P112412827	-74.695	-79.953	-77.243
569	P112412827	-77.246	-84.417	-80.884
570	P112412827	-77.311	-84.531	-80.889
571	P112412884	-68.406	-73.301	-68.922
572	P112412884	-68.783	-73.555	-69.01
573	P112412884	-69.065	-71.788	-67.93
574	P112424376	-107.772	-115.899	-113.311
575	P112424376	-89.746	-92.842	-90.682
576	P112424376	-88.223	-92.589	-89.667
577	P112616312	-20.031	-29.368	-27.32
578	P112616312	-17.052	-24.348	-24.261
579	P112616312	-21.2	-39.162	-32.975
580	P112616321	-26.568	-32.621	-31.893
581	P112616321	-10.314	-24.733	-21.294
582	P112616321	-18.539	-27.326	-24.466
583	P112649685	-56.438	-64.43	-62.889
584	P112649685	-55.35	-64.254	-63.127
585	P112649685	-54.27	-58.174	-56.157
586	P112673950	106.395	97.587	100.28
587	P112673950	105.121	95.892	98.975
588	P112673950	106.73	97.816	100.584
589	P112678101	-22.947	-26.381	-20.873
590	P112678101	-23.682	-24.096	-24.757
591	P112678101	-28.596	-30.595	-29.382
592	P112690591	-10.354	-16.702	-14.496
593	P112690591	-10.162	-16.845	-14.546
594	P112690591	-10.217	-16.877	-14.655
595	P112771012	-39.586	-41.531	-42.761
596	P112771012	-39.884	-41.483	-42.668
597	P112771012	-40.128	-42.147	-43.167
598	P113924238	-57.219	-63.105	-57.597
599	P113924238	-57.061	-63.323	-57.47
600	P113924238	-57.432	-63.426	-57.23
601	P113990134	-59.544	-62.226	-59.916
602	P113990134	-59.965	-59.78	-59.116
603	P113990134	-60.572	-60.438	-59.294
604	P114123383	177.718	173.061	180.309
605	P114123383	175.346	167.948	173.298
606	P114123383	178.508	174.518	182.194
607	P114205679	28.621	28.703	28.11
608	P114205679	21.282	16.344	20.794
609	P114205679	28.291	31.273	32.58
610	P114990823	-63.033	-68.191	-60.798
611	P114990823	-67.153	-69.702	-64.036
612	P114990823	-64.086	-69.611	-62.168
613	P116109171	-48.209	-51.995	-49.27
614	P116109171	-41.846	-45.71	-40.998
615	P116109171	-43.794	-49.616	-45.517
616	P116692605	-12.196	-18.727	-12.036
617	P116692605	-12.648	-18.707	-12.683
618	P116692605	-12.304	-18.73	-12.305
619	P117021212	-62.103	-68.031	-66.875
620	P117021212	-62.428	-68.701	-67.231
621	P117021212	-62.337	-68.704	-67.262
622	P117595709	-46.354	-51.221	-49.296
623	P117595709	-46.506	-51.495	-49.417
624	P117595709	-46.208	-51.563	-49.362
625	P118946286	-38.062	-39.525	-38.345
626	P118946286	-36.533	-38.855	-37.444
627	P118946286	-27.926	-28.57	-27.14
628	P119140787	-61.911	-65.925	-65.918
629	P119140787	-64.756	-70.646	-68.523
