compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
107	P08165416	-231.426	-247.417	-241.328	-2099.33	-2079.22	P08165416	-78.9661	-6	FMN	2YIE
108	P08165416	-233.139	-250.169	-245.455	-2069.92	-2049.36	P08165416	-78.8215	-6	FMN	2YIE
109	P08171193	-267.871	-273.647	-274.974	-1361.75	-1295.88	P08171193	-71.1148	-6	FMN	2YIE
110	P08171193	-256.522	-260.789	-268.475	-1511.94	-1461.56	P08171193	-70.9079	-6	FMN	2YIE
111	P08171193	-260.255	-264.952	-270.569	-1765.08	-1726.62	P08171193	-67.799	-6	FMN	2YIE
112	P08214030	-265.927	-293.156	-279.164	-2535.6	-2437.61	P08214030	-66.8321	-6	FMN	2YIE
113	P08214030	-266.178	-290.741	-277.243	-2435.9	-2339.66	P08214030	-66.6958	-6	FMN	2YIE
114	P08214030	-266.634	-294.532	-280.64	-2576.39	-2478.07	P08214030	-66.6824	-6	FMN	2YIE
115	P08409141	-292.783	-298.95	-300.122	-999.74	-949.43	P08409141	-61.6461	-6	FMN	2YIE
116	P08409141	-291.2	-298.177	-299.351	-1040.06	-989.39	P08409141	-60.9889	-6	FMN	2YIE
117	P08409141	-297.427	-311.951	-312.131	-1701.74	-1673.29	P08409141	-60.8281	-6	FMN	2YIE
118	P09091916	-159.68	-162.131	-167.26	-197.62	-170.25	P09091916	-66.6668	-6	FMN	2YIE
119	P09091916	-158.274	-161.897	-165.486	-267.28	-238.49	P09091916	-66.2522	-6	FMN	2YIE
120	P09091916	-159.428	-162.34	-166.563	-244.91	-218.33	P09091916	-66.1262	-6	FMN	2YIE
121	P09147173	-306.53	-324.314	-334.176	-1730.99	-1610.62	P09147173	-83.1356	-6	FMN	2YIE
122	P09147173	-297.725	-314.772	-318.094	-1675.72	-1558.45	P09147173	-82.9555	-6	FMN	2YIE
123	P09147173	-298.26	-318.0	-324.54	-1715.8	-1608.42	P09147173	-78.9833	-6	FMN	2YIE
124	P09148077	-310.454	-335.402	-339.747	-2415.18	-2331.12	P09148077	-84.6029	-6	FMN	2YIE
125	P09148077	-288.925	-311.774	-304.237	-2339.11	-2286.92	P09148077	-77.857	-6	FMN	2YIE
