score,method,desc,type
0.8332657200811359,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.7619675456389452,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8614837398373982,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8834685598377282,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.7556795131845842,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8985772357723576,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.9241379310344828,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8205882352941176,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8832317073170732,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.6901622718052738,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8767748478701826,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8961382113821138,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8575050709939148,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.7934077079107504,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8862804878048781,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8310344827586207,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.902738336713996,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8663617886178863,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.9006085192697769,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.7598377281947261,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8411585365853658,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.874949290060852,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8967545638945233,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8271341463414634,Random Forest,1ARJ+1UUD+1UUI+6MCE,four
0.8924949290060851,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.777079107505071,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8652439024390244,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7872210953346856,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.816632860040568,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9310975609756097,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8685598377281948,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7543610547667343,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9117886178861789,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7807302231237323,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9322515212981745,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8815040650406504,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9036511156186613,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8440162271805274,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7491869918699187,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7537525354969574,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8085192697768763,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8711382113821138,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9154158215010142,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.6829614604462475,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8764227642276423,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9438133874239351,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7456389452332657,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8632113821138212,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7789046653144016,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8271805273833672,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.809959349593496,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.8176470588235294,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.9223123732251521,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.7115853658536586,CatBoost,1ARJ+1UUD+2L8H+6MCE,four
0.686815415821501,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.785395537525355,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6308943089430894,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7356997971602435,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6845841784989858,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.622560975609756,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.5344827586206897,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6863083164300202,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6821138211382114,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.5807302231237322,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7809330628803246,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7930894308943089,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6797160243407707,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6286004056795131,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6898373983739837,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7308316430020284,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6325557809330629,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6410569105691057,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7371196754563895,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.682657200811359,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7340447154471545,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6855983772819472,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7365111561866126,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.683739837398374,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6831643002028398,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.5805273833671399,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.784349593495935,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6691683569979716,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.6408722109533469,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.7428861788617888,kNN,1ARJ+1UUD+2L8H+6MCE,four
0.9430020283975659,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7533468559837728,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.6915650406504066,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8178498985801217,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.9435091277890467,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8099593495934959,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8172413793103448,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8482758620689655,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.9520325203252032,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8538539553752535,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8831643002028398,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8651422764227642,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7815415821501015,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7905679513184584,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8643292682926829,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.6747464503042596,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8457403651115618,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.6872967479674796,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7703853955375253,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8092292089249493,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8347560975609756,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8820486815415821,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7301217038539554,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7675813008130081,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7945233265720081,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.792393509127789,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8407520325203253,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7740365111561867,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8838742393509128,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.7223577235772357,Random Forest,1ARJ+1UUD+2L8H+6MCE,four
0.8338742393509128,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8012170385395537,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9095528455284554,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8525354969574037,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8263691683569979,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8800813008130082,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8831643002028398,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8774847870182556,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.825609756097561,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9279918864097364,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9046653144016228,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.7211382113821139,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8379310344827586,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.908316430020284,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8445121951219513,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9018255578093307,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.920081135902637,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8077235772357724,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.738133874239351,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9553752535496958,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9247967479674797,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.947261663286004,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.945841784989858,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8288617886178863,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8685598377281948,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8233265720081137,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.900609756097561,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.8535496957403651,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.840973630831643,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.9699186991869919,CatBoost,1ARJ+1UUI+2L8H+6MCE,four
0.64026369168357,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6322515212981745,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6908536585365854,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.5906693711967546,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.5908722109533469,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.7358739837398374,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.7837728194726167,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6439148073022313,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6397357723577236,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.7394523326572008,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6894523326572009,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6353658536585366,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6366125760649087,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.7418864097363083,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6322154471544716,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6765720081135902,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6359026369168357,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.5933943089430894,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6314401622718052,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6866125760649087,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6407520325203252,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6864097363083164,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6812373225152129,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6324186991869919,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.7819472616632861,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6386409736308317,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6896341463414634,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.6330628803245436,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.5926977687626774,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.7394308943089432,kNN,1ARJ+1UUI+2L8H+6MCE,four
0.9043610547667343,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.7660243407707911,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8571138211382114,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8603448275862069,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.9158215010141988,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.766260162601626,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8320486815415822,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.878498985801217,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8731707317073171,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.7778904665314401,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8934077079107505,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.9066056910569105,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8033468559837729,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.9603448275862069,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8303861788617886,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.7966531440162271,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.9257606490872211,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8330284552845528,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.9244421906693712,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8421906693711967,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.7996951219512196,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.9421906693711968,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8098377281947262,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8102642276422765,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8163286004056794,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.7732251521298175,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8223577235772358,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8983772819472616,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8381338742393509,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8220528455284553,Random Forest,1ARJ+1UUI+2L8H+6MCE,four
0.8561866125760649,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8878296146044624,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9577235772357724,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9012170385395537,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9255578093306289,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8579268292682927,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9107505070993914,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9687626774847871,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8532520325203252,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8129817444219067,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8821501014198783,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8808943089430894,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8817444219066937,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8736308316430019,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8904471544715448,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.827789046653144,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9782961460446247,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8878048780487804,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8194726166328602,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9198782961460447,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9146341463414633,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8685598377281947,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8997971602434078,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.883739837398374,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8701825557809331,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8539553752535497,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.7963414634146342,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8572008113590264,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.9125760649087222,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.8544715447154472,CatBoost,1LVJ+1UTS+1UUD+1UUI,four
0.622819472616633,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7817444219066938,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7823170731707317,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6216024340770792,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7339756592292089,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7729674796747968,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7284989858012171,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7319472616632859,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7817073170731708,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7749492900608519,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.677789046653144,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.8833333333333334,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6332657200811359,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6205882352941177,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7251016260162602,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6803245436105476,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7783975659229209,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.829979674796748,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.8305273833671399,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.723630831643002,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7329268292682927,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7295131845841785,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6206896551724139,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7366869918699187,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6803245436105477,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7784989858012171,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7362804878048781,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.7830628803245436,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.6839756592292089,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.8255081300813008,kNN,1LVJ+1UTS+1UUD+1UUI,four
0.866024340770791,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8483772819472617,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.7283536585365853,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8352941176470589,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8546653144016226,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.7666666666666667,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8544624746450304,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8680527383367139,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8358739837398373,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8685598377281948,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8575050709939148,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.9102642276422764,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8862068965517241,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8188640973630832,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.913109756097561,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.893711967545639,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.9231237322515213,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.811280487804878,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8421906693711967,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.897870182555781,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8250000000000001,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8802231237322515,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8790060851926979,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8052845528455285,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8405679513184584,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8647058823529412,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8725609756097561,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8686612576064908,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.9316430020283976,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.8261178861788617,Random Forest,1LVJ+1UTS+1UUD+1UUI,four
0.9478701825557809,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.7997971602434077,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8089430894308943,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8918864097363084,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8701825557809331,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8140243902439025,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.7837728194726167,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9559837728194727,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9207317073170731,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9204868154158214,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.6588235294117647,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9024390243902439,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9129817444219067,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.734685598377282,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8186991869918698,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.7910750507099391,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8736308316430021,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8063008130081301,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9194726166328601,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8764705882352941,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.75630081300813,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.9391480730223123,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.7754563894523326,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8327235772357724,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8687626774847871,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.852738336713996,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.7459349593495935,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8569979716024341,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8935091277890467,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.8436991869918699,CatBoost,1LVJ+1UTS+1UUD+2L8H,four
0.7286004056795132,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.8765720081135903,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6339430894308944,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6865111561866125,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7796146044624747,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.732520325203252,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7205882352941176,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7303245436105477,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6777439024390244,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6872210953346856,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6752535496957404,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6845528455284553,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7393509127789046,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6823529411764706,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.732520325203252,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7775862068965518,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6359026369168357,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7329268292682927,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7267748478701825,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.831338742393509,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7321138211382114,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6771805273833671,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7349898580121703,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7823170731707317,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7825557809330629,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7339756592292089,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6817073170731708,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.8360040567951318,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7886409736308316,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.6746951219512195,kNN,1LVJ+1UTS+1UUD+2L8H,four
0.7822515212981744,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.6764705882352942,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8136178861788619,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7350912778904666,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.9219066937119675,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8049796747967479,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.9152129817444219,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7639959432048682,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8527439024390244,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8308316430020284,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8424949290060851,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8013211382113821,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.9460446247464502,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7847870182555782,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7632113821138211,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7013184584178499,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.9219066937119675,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7947154471544715,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7790060851926978,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.8455375253549696,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
0.7560975609756098,Random Forest,1LVJ+1UTS+1UUD+2L8H,four
