compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
3629	P61213558	-148.896	-154.824	-156.217
3630	P61213558	-149.132	-156.849	-158.664
3631	P61222587	-122.604	-126.51	-130.99
3632	P61222587	-121.638	-121.772	-124.533
3633	P61222587	-158.342	-166.251	-170.437
3634	P61222589	-117.881	-135.893	-132.351
3635	P61222589	-115.233	-117.076	-116.943
3636	P61222589	-126.059	-129.113	-130.478
3637	P61296469	-118.411	-120.534	-117.969
3638	P61296469	-97.31	-92.804	-89.913
3639	P61296469	-124.995	-127.216	-127.449
3640	P61325475	-185.809	-191.318	-194.19
3641	P61325475	-178.572	-196.864	-194.351
3642	P61325475	-177.238	-196.562	-194.001
3643	P61362203	-126.868	-134.246	-136.84
3644	P61362203	-96.611	-101.007	-96.251
3645	P61362203	-116.685	-114.09	-119.51
3646	P61424516	-160.338	-165.779	-166.945
3647	P61424516	-160.538	-168.486	-167.404
3648	P61424516	-162.236	-167.606	-165.391
3649	P61435864	-219.979	-220.622	-226.838
3650	P61435864	-213.433	-211.054	-218.572
3651	P61435864	-214.354	-214.84	-221.14
3652	P61579622	-181.184	-189.731	-189.929
3653	P61579622	-181.002	-190.502	-189.574
3654	P61579622	-179.103	-191.22	-189.912
3655	P61579625	-187.828	-194.857	-191.52
3656	P61579625	-191.398	-201.666	-198.447
3657	P61579625	-191.642	-203.155	-197.699
3658	P61618352	-164.876	-172.27	-170.015
3659	P61618352	-164.525	-165.55	-161.499
3660	P61618352	-167.919	-171.088	-173.714
3661	P61761937	-115.106	-116.869	-120.735
3662	P61761937	-140.823	-146.891	-146.882
3663	P61761937	-117.51	-105.111	-114.336
3664	P61767603	-118.293	-131.802	-132.776
3665	P61767603	-113.969	-124.929	-124.118
3666	P61767603	-117.68	-124.366	-130.396
3667	P61803344	-132.541	-132.059	-135.491
3668	P61803344	-127.939	-130.401	-134.007
3669	P61803344	-132.107	-132.153	-133.131
3670	P61803749	-123.907	-127.499	-127.763
3671	P61803749	-127.791	-125.528	-125.467
3672	P61803749	-138.793	-142.397	-148.948
3673	P61839393	-34.374	-43.948	-43.142
3674	P61839393	-48.027	-49.587	-49.272
3675	P61839393	-34.832	-46.721	-50.182
3676	P61849718	-183.239	-187.866	-186.927
3677	P61849718	-180.967	-185.681	-190.016
3678	P61849718	-184.755	-196.941	-196.107
3679	P61850937	-163.103	-166.821	-174.505
3680	P61850937	-161.652	-166.632	-174.013
3681	P61850937	-161.971	-168.46	-176.617
3682	P61865197	-149.763	-143.827	-152.429
3683	P61865197	-146.879	-141.334	-150.642
3684	P61865197	-121.503	-121.564	-125.688
3685	P61878258	-127.016	-134.855	-134.727
3686	P61878258	-132.837	-146.861	-152.761
3687	P61878258	-128.822	-143.21	-147.412
3688	P61884301	-225.242	-238.96	-239.758
3689	P61884301	-177.873	-187.193	-189.847
3690	P61884301	-174.463	-166.274	-177.301
3691	P61885283	-128.38	-134.589	-136.67
3692	P61885283	-135.955	-138.536	-138.573
3693	P61885283	-136.26	-141.944	-143.927
3694	P61887318	-161.975	-165.844	-171.333
3695	P61887318	-157.353	-163.975	-166.216
3696	P61887318	-180.345	-189.925	-191.774
3697	P61887573	-128.43	-133.708	-134.273
3698	P61887573	-121.742	-122.338	-126.954
3699	P61887573	-114.06	-121.459	-123.661
3700	P61888242	-164.97	-171.718	-175.076
3701	P61888242	-163.879	-174.794	-181.343
3702	P61888242	-128.88	-128.753	-132.889
3703	P61888322	-150.804	-144.964	-151.974
3704	P61888322	-149.719	-145.788	-151.738
3705	P61888322	-150.6	-146.932	-153.118
3706	P61901335	-166.033	-169.556	-173.146
3707	P61901335	-146.771	-145.447	-148.801
3708	P61901335	-140.628	-138.278	-141.438
3709	P61924922	-169.305	-179.923	-186.18
3710	P61924922	-169.578	-181.751	-186.952
3711	P61924922	-170.356	-181.189	-187.904
3712	P61926277	-165.641	-173.689	-179.386
3713	P61926277	-161.413	-172.764	-176.923
3714	P61926277	-165.357	-171.989	-177.721
3715	P61926311	-160.251	-159.569	-157.372
3716	P61926311	-159.428	-163.53	-160.886
3717	P61926311	-168.738	-166.775	-166.557
3718	P61926623	-129.958	-130.596	-131.468
3719	P61926623	-103.928	-110.37	-109.913
3720	P61926623	-121.843	-121.459	-123.521
3721	P61948251	-113.841	-112.269	-115.147
3722	P61948251	-121.591	-124.769	-127.41
3723	P61948251	-109.825	-111.788	-119.416
3724	P61949555	-122.824	-129.582	-126.187
3725	P61949555	-127.599	-135.932	-132.184
3726	P61949555	-121.539	-128.311	-128.088
3727	P61987452	-206.337	-218.299	-222.279
3728	P61987452	-207.898	-219.616	-216.129
3729	P61987452	-209.313	-202.277	-207.642
3730	P62020562	-187.503	-191.434	-194.305
3731	P62020562	-187.529	-192.557	-196.13
3732	P62020562	-180.364	-179.685	-180.597
3733	P62133054	-149.784	-147.283	-150.822
3734	P62133054	-145.49	-142.342	-145.608
3735	P62133054	-148.811	-154.806	-157.449
3736	P62228785	-134.632	-133.271	-137.222
3737	P62228785	-134.906	-132.882	-137.345
3738	P62228785	-133.726	-131.334	-135.932
3739	P62266989	-96.177	-97.7	-99.556
3740	P62266989	-99.39	-100.607	-106.064
3741	P62266989	-100.327	-103.33	-105.513
3742	P62302097	-111.572	-130.797	-127.218
3743	P62302097	-103.621	-121.191	-119.999
3744	P62302097	-104.061	-121.863	-120.101
3745	P62310473	-179.55	-187.655	-186.779
3746	P62310473	-182.019	-188.04	-189.729
3747	P62310473	-179.676	-193.077	-190.415
3748	P62332173	-68.831	-67.191	-69.455
3749	P62332173	-70.943	-67.476	-70.445
3750	P62332173	-69.414	-66.721	-69.382
3751	P62332819	-51.507	-55.235	-51.275
3752	P62332819	-50.327	-55.464	-50.465
3753	P62332819	-51.913	-55.74	-51.513
3754	P62345658	-162.302	-170.246	-168.471
3755	P62345658	-153.117	-156.352	-157.656
3756	P62345658	-157.895	-172.863	-165.753
3757	P62366202	-101.992	-102.83	-106.994
3758	P62366202	-101.898	-103.072	-107.492
3759	P62366202	-104.649	-101.043	-104.986
3760	P64168075	-129.812	-127.882	-126.182
3761	P64168075	-129.543	-126.995	-127.553
3762	P64168075	-129.947	-126.953	-127.167
3763	P64180252	-125.026	-124.925	-128.409
3764	P64180252	-124.214	-125.062	-127.886
3765	P64180252	-126.01	-125.414	-128.563
3766	P64188194	-119.344	-124.401	-119.437
3767	P64188194	-118.258	-123.065	-118.826
3768	P64188194	-118.568	-121.729	-117.578
3769	P64244295	-193.911	-188.869	-193.815
3770	P64244295	-162.965	-164.914	-165.429
3771	P64244295	-165.016	-164.77	-165.141
3772	P64807926	-219.254	-227.266	-226.786
3773	P64807926	-232.004	-231.785	-235.473
3774	P64807926	-191.641	-197.225	-196.3
3775	P64812528	-162.205	-168.419	-170.754
3776	P64812528	-142.359	-138.356	-137.404
3777	P64812528	-142.937	-138.834	-137.936
3778	P64925223	-68.02	-73.251	-74.482
