compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
289	P107727470	-256.464	-275.9	-286.855
290	P107727470	-256.002	-273.505	-286.137
291	P107727470	-257.318	-272.014	-285.063
292	P107741174	-226.422	-236.037	-240.546
293	P107741174	-228.276	-236.779	-242.321
294	P107741174	-235.288	-245.331	-248.023
295	P107741416	-280.41	-279.747	-285.187
296	P107741416	-281.739	-282.813	-289.084
297	P107741416	-343.1	-369.411	-373.454
298	P107806497	-213.895	-222.875	-232.852
299	P107806497	-207.165	-213.718	-222.456
300	P107806497	-174.173	-187.726	-189.567
301	P107834496	-298.968	-325.132	-335.074
302	P107834496	-311.072	-337.984	-345.637
303	P107834496	-317.924	-331.013	-337.663
304	P107842522	-217.566	-220.303	-221.45
305	P107842522	-194.086	-198.877	-198.492
306	P107842522	-196.126	-199.147	-200.34
307	P107842526	-192.037	-190.805	-197.789
308	P107842526	-193.511	-192.205	-200.845
309	P107842526	-206.855	-206.969	-205.254
310	P107869074	-214.65	-216.572	-212.44
311	P107869074	-215.001	-216.262	-211.907
312	P107869074	-212.646	-215.807	-211.628
313	P107869693	-247.716	-249.628	-258.664
314	P107869693	-250.307	-247.85	-256.72
315	P107869693	-249.338	-248.261	-259.766
316	P107919700	-238.448	-241.738	-246.271
317	P107919700	-267.208	-287.913	-286.884
318	P107919700	-217.341	-222.424	-225.442
319	P107957772	-142.604	-143.229	-146.085
320	P107957772	-123.97	-127.169	-128.241
321	P107957772	-239.066	-241.462	-249.354
322	P107970686	-226.076	-235.643	-242.106
323	P107970686	-225.295	-234.809	-242.019
324	P107970686	-225.377	-236.377	-242.537
325	P107971120	-238.433	-242.713	-248.421
326	P107971120	-232.351	-237.358	-241.212
327	P107971120	-238.597	-242.523	-249.582
328	P107971141	-293.75	-300.674	-308.022
329	P107971141	-292.988	-300.29	-308.415
330	P107971141	-293.813	-300.707	-307.974
331	P107971192	-209.201	-221.494	-226.704
332	P107971192	-223.188	-236.177	-241.557
333	P107971192	-216.371	-229.384	-234.005
334	P108002980	-256.283	-270.103	-273.517
335	P108002980	-257.382	-271.437	-274.487
336	P108002980	-257.869	-272.367	-275.435
337	P108003789	-276.454	-305.318	-303.468
