compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
161	P07956841	-333.459	-365.063	-369.848	-6644.27	-6467.1	P07956841	-51.3409	-6	guanine	4FE5
162	P07956841	-333.357	-366.291	-370.747	-6654.12	-6476.75	P07956841	-51.308	-6	guanine	4FE5
163	P08165825	-261.454	-277.435	-274.58	-1799.53	-1856.66	P08165825	-61.8223	-6	guanine	4FE5
164	P08165825	-271.487	-286.226	-284.77	-1718.56	-1772.2	P08165825	-61.7198	-6	guanine	4FE5
165	P08165825	-273.292	-288.094	-284.406	-1732.54	-1787.0	P08165825	-61.4619	-6	guanine	4FE5
166	P08190549	-424.619	-452.414	-455.278	-2487.08	-2365.6	P08190549	-42.3241	-6	guanine	4FE5
167	P08190549	-409.248	-439.892	-439.726	-2492.08	-2367.06	P08190549	-37.5168	-5	guanine	4FE5
168	P08190549	-398.536	-407.094	-401.06	-2251.39	-2139.37	P08190549	-37.429	-6	guanine	4FE5
169	P08215567	-193.315	-195.616	-195.212	-360.17	-368.03	P08215567	-11.9427	-5	guanine	4FE5
170	P08215567	-236.877	-239.991	-240.968	23.1	92.56	P08215567	3.75413	-6	guanine	4FE5
171	P08215567	-237.452	-240.102	-240.895	23.1	92.56	P08215567	6.43835	-6	guanine	4FE5
172	P08456800	-406.759	-434.571	-445.376	-4595.96	-4465.91	P08456800	-32.3956	-6	guanine	4FE5
173	P08456800	-407.104	-434.79	-443.821	-4564.47	-4434.92	P08456800	-32.3194	-6	guanine	4FE5
174	P08456800	-398.353	-426.754	-436.409	-4614.47	-4483.83	P08456800	-32.0558	-6	guanine	4FE5
175	P08757744	-340.691	-351.618	-353.044	457.43	606.65	P08757744	-56.9529	-6	guanine	4FE5
176	P08757744	-339.433	-351.385	-352.003	446.78	595.59	P08757744	-56.7661	-6	guanine	4FE5
177	P08757744	-339.79	-353.119	-355.495	444.13	585.78	P08757744	-56.3545	-6	guanine	4FE5
178	P09911675	-209.354	-210.145	-214.598	-1352.4	-1302.99	P09911675	-39.4988	-6	guanine	4FE5
179	P09911675	-207.454	-214.173	-221.367	-1153.7	-1108.97	P09911675	-36.7179	-6	guanine	4FE5
180	P09911675	-207.003	-209.12	-211.731	-1273.07	-1225.08	P09911675	-36.4076	-6	guanine	4FE5
181	P101141853	-426.868	-441.162	-443.765	324.76	444.14	P101141853	-66.5211	-5	guanine	4FE5
182	P101141853	-427.743	-441.501	-445.228	318.65	442.51	P101141853	-66.2066	-5	guanine	4FE5
183	P101141853	-426.422	-438.89	-440.457	305.29	433.98	P101141853	-64.8296	-5	guanine	4FE5
