compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
131	P07179005	-253.912	-272.904	-272.058
132	P07179005	-252.435	-271.673	-272.322
133	P07341217	-308.418	-313.56	-325.539
134	P07341217	-314.41	-321.953	-330.465
135	P07341217	-307.219	-313.443	-325.621
136	P07350294	-131.277	-135.395	-137.94
137	P07350294	-130.869	-134.577	-138.067
138	P07350294	-131.063	-135.017	-138.429
139	P07405082	-164.589	-164.566	-169.159
140	P07405082	-164.085	-164.657	-168.083
141	P07405082	-168.464	-172.532	-172.537
142	P07587272	-139.674	-138.479	-145.42
143	P07587272	-138.706	-138.786	-142.977
144	P07587272	-148.22	-149.027	-154.146
145	P07726472	-310.499	-318.412	-322.198
146	P07726472	-310.779	-327.588	-335.475
147	P07726472	-331.997	-349.078	-353.546
148	P07730737	-239.829	-243.51	-250.667
149	P07730737	-290.188	-291.011	-296.903
150	P07730737	-228.967	-233.872	-244.583
151	P08009421	-275.236	-295.902	-294.704
152	P08009421	-266.626	-288.529	-288.744
153	P08009421	-271.595	-281.715	-291.073
154	P08210471	-170.744	-179.857	-178.914
155	P08210471	-173.843	-173.658	-186.27
156	P08210471	-163.919	-161.381	-173.348
157	P08210477	-173.031	-183.346	-186.639
158	P08210477	-168.297	-166.074	-166.986
159	P08210477	-172.231	-164.835	-173.814
160	P08231427	-213.218	-214.129	-219.693
161	P08231427	-218.546	-220.486	-227.161
162	P08231427	-182.188	-191.345	-194.991
163	P08592829	-156.332	-167.996	-171.21
164	P08592829	-144.961	-146.62	-149.978
165	P08592829	-156.528	-169.522	-172.736
166	P08781595	-130.663	-134.904	-133.061
167	P08781595	-162.131	-170.153	-175.864
168	P08781595	-120.82	-124.133	-126.751
169	P08845651	-221.074	-231.767	-234.171
170	P08845651	-223.952	-237.488	-237.931
171	P08845651	-231.319	-241.399	-243.158
172	P08858537	-151.71	-148.441	-149.089
173	P08858537	-147.083	-146.415	-148.016
174	P08858537	-147.751	-146.782	-148.692
175	P09064713	-205.738	-208.974	-214.753
176	P09064713	-198.358	-208.168	-213.136
177	P09064713	-198.835	-209.424	-210.875
178	P09065639	-158.821	-166.377	-170.825
179	P09065639	-185.079	-185.07	-187.672
180	P09065639	-186.416	-188.863	-192.069
181	P09072673	-105.282	-110.928	-109.434
182	P09072673	-119.414	-125.566	-122.93
183	P09072673	-120.26	-122.433	-124.174
184	P09110681	-251.323	-260.096	-262.5
185	P09110681	-227.029	-226.445	-237.784
186	P09110681	-248.141	-255.085	-260.475
187	P09112194	-254.734	-253.728	-263.798
188	P09112194	-255.357	-254.016	-265.976
189	P09112194	-253.448	-253.547	-264.165
190	P09150375	-363.424	-384.429	-382.054
191	P09150375	-358.791	-384.084	-381.193
192	P09150375	-367.751	-389.13	-383.439
193	P09151738	-252.074	-255.832	-256.815
194	P09151738	-230.213	-243.156	-238.552
195	P09151738	-308.978	-313.648	-319.71
196	P09152596	-189.345	-202.313	-207.087
197	P09152596	-196.889	-213.571	-216.364
198	P09152596	-217.31	-225.124	-232.444
199	P09372097	-217.442	-221.03	-237.709
200	P09372097	-248.502	-253.942	-265.024
201	P09372097	-263.833	-269.88	-273.273
202	P09399348	-269.186	-294.429	-301.47
203	P09399348	-185.577	-195.141	-208.961
204	P09399348	-186.241	-191.95	-198.73
205	P09585773	-327.526	-322.63	-331.053
206	P09585773	-221.993	-224.839	-225.727
207	P09585773	-251.65	-264.11	-262.837
208	P09594140	-302.597	-317.397	-317.489
209	P09594140	-320.87	-345.226	-346.943
210	P09594140	-315.304	-336.63	-334.094
211	P09793650	-198.753	-203.666	-209.769
212	P09793650	-191.538	-193.708	-201.303
213	P09793650	-197.899	-197.531	-206.182
