compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
147	P08736860	-85.168	-86.142	-86.466	-193.89	-192.08	P08736860	-46.2877	-5	guanineC74U	2XNW
148	P08806353	-139.883	-139.186	-142.447	-564.64	-564.45	P08806353	-70.319	-5	guanineC74U	2XNW
149	P08806353	-140.142	-138.679	-142.268	-530.77	-531.72	P08806353	-70.0819	-5	guanineC74U	2XNW
150	P08806353	-181.776	-189.531	-190.073	-924.81	-920.44	P08806353	-68.7453	-5	guanineC74U	2XNW
151	P08807601	-168.28	-174.195	-170.436	-596.8	-592.76	P08807601	-62.3922	-5	guanineC74U	2XNW
152	P08807601	-137.587	-140.357	-144.325	-436.3	-458.16	P08807601	-62.2617	-5	guanineC74U	2XNW
153	P08807601	-138.596	-143.271	-145.399	-309.83	-339.28	P08807601	-61.4838	-5	guanineC74U	2XNW
154	P09106717	-187.965	-196.252	-192.929	-826.86	-822.05	P09106717	-60.7909	-5	guanineC74U	2XNW
155	P09106717	-187.892	-192.586	-192.113	-837.5	-832.09	P09106717	-60.0385	-5	guanineC74U	2XNW
156	P09106717	-179.898	-186.057	-186.003	-851.33	-847.88	P09106717	-58.3812	-5	guanineC74U	2XNW
157	P09669162	-317.769	-331.573	-336.004	-1095.81	-1067.84	P09669162	-60.1128	-6	guanineC74U	2XNW
158	P09669162	-313.388	-327.297	-331.607	-1079.03	-1050.66	P09669162	-59.4196	-6	guanineC74U	2XNW
159	P09669162	-316.843	-332.123	-336.305	-1065.3	-1034.56	P09669162	-58.8333	-6	guanineC74U	2XNW
160	P09891088	-127.098	-123.413	-124.984	-906.56	-978.12	P09891088	-45.7568	-5	guanineC74U	2XNW
161	P09891088	-127.586	-124.707	-126.12	-908.29	-981.09	P09891088	-45.5619	-5	guanineC74U	2XNW
162	P09891088	-128.739	-125.54	-126.545	-908.29	-981.09	P09891088	-44.9621	-5	guanineC74U	2XNW
163	P101149041	-163.46	-167.412	-165.366	-83.89	-76.73	P101149041	-53.8868	-5	guanineC74U	2XNW
164	P101149041	-164.271	-167.966	-165.907	-109.94	-102.39	P101149041	-53.8126	-5	guanineC74U	2XNW
165	P101149041	-164.267	-164.769	-164.648	-144.44	-134.11	P101149041	-53.7743	-5	guanineC74U	2XNW
166	P10145198	-320.534	-330.775	-330.493	352.32	476.1	P10145198	-62.4639	-5	guanineC74U	2XNW
167	P10145198	-320.674	-331.689	-330.395	352.32	476.1	P10145198	-61.5474	-5	guanineC74U	2XNW
168	P10145198	-320.331	-330.825	-330.075	375.41	497.2	P10145198	-60.7776	-5	guanineC74U	2XNW
169	P101623589	-316.383	-337.467	-343.422	-3994.07	-3818.08	P101623589	-52.9447	-6	guanineC74U	2XNW
170	P101623589	-317.422	-341.497	-345.533	-3994.07	-3818.08	P101623589	-52.8613	-6	guanineC74U	2XNW
171	P101623589	-317.052	-338.754	-344.378	-3994.07	-3818.08	P101623589	-52.8184	-6	guanineC74U	2XNW
172	P101756367	-244.307	-246.463	-251.73	-943.12	-911.12	P101756367	-60.4784	-6	guanineC74U	2XNW
173	P101756367	-244.826	-251.041	-253.325	-896.17	-865.58	P101756367	-58.4397	-6	guanineC74U	2XNW
174	P101756367	-257.027	-266.52	-267.666	-1059.9	-1043.34	P101756367	-55.5657	-6	guanineC74U	2XNW
175	P101968359	-140.146	-137.047	-146.438	402.84	449.82	P101968359	-48.3892	-5	guanineC74U	2XNW
176	P101968359	-158.36	-155.357	-162.79	728.2	790.02	P101968359	-48.3372	-5	guanineC74U	2XNW
177	P101968359	-140.115	-138.258	-147.408	389.97	441.0	P101968359	-48.3184	-5	guanineC74U	2XNW
178	P102003146	-216.671	-221.765	-224.889	-1149.42	-1111.72	P102003146	-52.1465	-5	guanineC74U	2XNW
179	P102003146	-215.458	-221.336	-225.714	-1137.07	-1101.17	P102003146	-52.1334	-6	guanineC74U	2XNW
