compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
306	P107630784	-106.57	-113.173	-113.925
307	P107642906	-193.284	-200.451	-199.236
308	P107642906	-194.784	-198.145	-195.713
309	P107642906	-195.336	-197.791	-195.312
310	P107693753	-133.855	-147.897	-144.11
311	P107693753	-133.48	-145.99	-143.272
312	P107693753	-133.217	-146.072	-143.087
313	P107693990	-182.039	-194.178	-193.602
314	P107693990	-182.427	-194.333	-188.699
315	P107693990	-176.306	-184.046	-185.399
316	P107697775	-155.76	-153.677	-155.258
317	P107697775	-157.02	-156.514	-157.357
318	P107697775	-154.512	-155.482	-156.196
319	P107697926	-120.062	-125.284	-123.06
320	P107697926	-120.218	-125.768	-123.494
321	P107697926	-120.535	-126.352	-122.882
322	P107702353	-179.611	-186.086	-183.545
323	P107702353	-176.471	-182.832	-185.605
324	P107702353	-192.082	-196.151	-198.219
325	P107707257	-148.836	-149.143	-151.531
326	P107707257	-145.824	-148.213	-149.354
327	P107707257	-146.567	-152.255	-154.393
328	P107708149	-196.679	-191.838	-201.664
329	P107708149	-197.885	-193.185	-201.874
330	P107708149	-193.832	-190.605	-200.025
331	P107729959	-94.814	-95.461	-93.209
332	P107729959	-95.928	-94.537	-93.102
333	P107729959	-96.903	-95.304	-92.727
334	P107729978	-110.616	-110.627	-112.927
335	P107729978	-105.736	-107.545	-109.772
336	P107729978	-123.766	-123.431	-127.254
337	P107730143	-177.311	-186.728	-180.652
338	P107730143	-159.657	-164.907	-163.181
339	P107730143	-177.003	-186.603	-182.057
340	P107843279	-186.696	-187.188	-189.607
341	P107843279	-183.631	-188.597	-187.769
342	P107843279	-183.155	-189.293	-188.122
343	P107916246	-126.04	-131.478	-130.6
344	P107916246	-130.179	-134.131	-136.143
345	P107916246	-113.766	-115.521	-118.629
346	P107916911	-184.467	-186.755	-188.721
347	P107916911	-186.696	-193.193	-191.523
348	P107916911	-168.584	-167.885	-174.298
349	P107917869	-176.008	-182.507	-179.462
350	P107917869	-177.954	-183.933	-181.999
351	P107917869	-179.111	-183.018	-180.797
352	P107994346	-185.541	-191.302	-195.382
353	P107994346	-186.009	-189.659	-195.958
354	P107994346	-177.795	-186.252	-187.19
355	P108003326	-179.468	-191.713	-194.986
356	P108003326	-198.32	-200.535	-208.676
357	P108003326	-178.221	-191.561	-193.689
358	P108003361	-201.031	-207.344	-206.217
359	P108003361	-200.363	-204.72	-204.388
360	P108003361	-201.854	-206.9	-205.624
361	P108097140	-291.983	-315.356	-309.42
362	P108097140	-308.203	-328.438	-328.932
363	P108097140	-293.916	-315.355	-308.127
364	P108097165	-267.939	-285.17	-278.371
365	P108097165	-263.294	-288.395	-276.093
366	P108097165	-254.797	-283.239	-283.262
367	P108105045	-240.833	-249.933	-250.757
368	P108105045	-244.164	-251.992	-252.306
369	P108105045	-244.559	-254.498	-254.953
370	P108122515	-216.539	-231.725	-232.039
371	P108122515	-195.091	-211.05	-202.52
372	P108122515	-185.534	-190.907	-191.192
373	P108277988	-224.726	-238.454	-240.268
374	P108277988	-229.984	-240.73	-248.348
375	P108277988	-231.468	-240.616	-250.788
376	P108378422	-278.696	-299.888	-299.538
377	P108378422	-275.636	-299.097	-294.723
378	P108378422	-275.762	-299.21	-297.456
379	P108388569	-242.439	-257.412	-253.672
380	P108388569	-260.562	-280.845	-284.625
381	P108388569	-258.717	-278.175	-281.196
382	P108567937	-118.345	-128.07	-133.404
383	P108567937	-104.503	-113.473	-115.126
384	P108567937	-115.499	-124.278	-134.539
385	P108598432	-210.778	-224.544	-226.33
386	P108598432	-211.002	-224.432	-225.801
387	P108598432	-209.716	-223.409	-226.344
388	P108645364	-150.731	-150.552	-156.271
389	P108645364	-150.184	-150.651	-156.183
390	P108645364	-151.364	-150.874	-156.921
391	P108835937	-190.229	-196.721	-202.425
392	P108835937	-189.997	-195.953	-203.306
393	P108835937	-178.666	-192.489	-193.166
394	P108835938	-184.164	-199.302	-204.946
395	P108835938	-199.086	-209.363	-213.38
