compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
128	P09150375	-420.721	-432.723	-441.798	-2490.35	-2474.3	P09150375	-96.4361	-6	FMN	6BFB
129	P09150375	-409.866	-422.171	-432.607	-2506.51	-2483.51	P09150375	-95.8289	-6	FMN	6BFB
130	P09201043	-254.64	-270.558	-271.169	-1940.97	-1939.84	P09201043	-87.1027	-6	FMN	6BFB
131	P09201043	-269.365	-278.898	-285.138	-2329.45	-2351.25	P09201043	-83.3154	-6	FMN	6BFB
132	P09201043	-257.703	-273.714	-275.427	-1949.82	-1950.36	P09201043	-83.0564	-6	FMN	6BFB
133	P09236091	-288.352	-312.287	-315.74	-2596.21	-2484.88	P09236091	-80.5203	-6	FMN	6BFB
134	P09236091	-292.018	-312.746	-316.639	-2511.95	-2401.01	P09236091	-78.7846	-6	FMN	6BFB
135	P09236091	-290.022	-314.395	-316.194	-2599.84	-2488.55	P09236091	-78.7841	-6	FMN	6BFB
136	P09401551	-192.762	-200.115	-206.195	-864.66	-828.13	P09401551	-93.1271	-6	FMN	6BFB
137	P09401551	-209.887	-215.213	-218.83	-911.31	-891.92	P09401551	-91.0585	-6	FMN	6BFB
138	P09401551	-211.764	-226.408	-226.389	-1244.66	-1197.97	P09401551	-90.6945	-6	FMN	6BFB
139	P09471094	-284.962	-304.483	-310.886	-2108.61	-2107.06	P09471094	-74.9125	-6	FMN	6BFB
140	P09471094	-266.517	-275.508	-276.64	-1613.54	-1544.67	P09471094	-73.3054	-6	FMN	6BFB
141	P09471094	-278.285	-305.376	-303.614	-2155.95	-2132.18	P09471094	-72.4255	-6	FMN	6BFB
142	P09472188	-268.058	-277.14	-281.512	-1346.64	-1280.18	P09472188	-92.7781	-6	FMN	6BFB
143	P09472188	-268.178	-275.561	-284.377	-1339.68	-1270.33	P09472188	-91.9107	-6	FMN	6BFB
144	P09472188	-271.827	-274.642	-283.08	-1244.08	-1173.05	P09472188	-90.3363	-6	FMN	6BFB
145	P09473480	-297.77	-305.736	-314.653	-2005.33	-1928.17	P09473480	-77.6845	-6	FMN	6BFB
146	P09473480	-276.854	-290.061	-296.328	-1094.48	-1021.02	P09473480	-77.6165	-6	FMN	6BFB
147	P09473480	-259.03	-260.314	-260.916	-1849.45	-1782.89	P09473480	-75.5554	-6	FMN	6BFB
148	P09507310	-260.818	-263.775	-264.176	-1579.97	-1551.34	P09507310	-97.1804	-6	FMN	6BFB
149	P09507310	-289.482	-301.385	-304.503	-1490.18	-1463.4	P09507310	-95.5308	-6	FMN	6BFB
150	P09507310	-257.827	-273.468	-271.416	-1421.36	-1375.06	P09507310	-93.414	-6	FMN	6BFB
151	P09530964	-287.247	-295.674	-295.709	-1904.72	-1834.01	P09530964	-86.6231	-6	FMN	6BFB
152	P09530964	-292.996	-296.851	-305.514	-1663.28	-1589.18	P09530964	-85.1014	-6	FMN	6BFB
153	P09530964	-290.981	-297.183	-302.24	-1635.34	-1561.58	P09530964	-83.7638	-6	FMN	6BFB
154	P09575044	-282.897	-290.394	-295.574	-1536.91	-1519.71	P09575044	-74.7854	-6	FMN	6BFB
