compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
57	P05741367	-202.677	-214.479	-214.15
58	P05825277	-282.371	-295.416	-295.663
59	P05825277	-282.914	-296.298	-299.169
60	P05825277	-282.078	-297.201	-300.408
61	P06032388	-303.691	-315.461	-313.363
62	P06032388	-288.002	-307.153	-310.972
63	P06032388	-263.781	-276.181	-278.743
64	P06064347	-310.124	-315.687	-323.011
65	P06064347	-314.642	-333.525	-342.974
66	P06064347	-290.646	-301.913	-303.394
67	P06120254	-292.458	-307.807	-315.579
68	P06120254	-282.745	-304.731	-308.594
69	P06120254	-290.881	-305.641	-307.787
70	P06191905	-280.251	-291.788	-292.688
71	P06191905	-281.034	-292.314	-293.431
72	P06191905	-279.486	-291.704	-292.263
73	P06220759	-511.216	-525.464	-530.889
74	P06220759	-547.976	-553.363	-561.181
75	P06220759	-543.704	-550.155	-568.7
76	P06232446	-362.058	-362.207	-372.996
77	P06232446	-361.845	-365.138	-370.65
78	P06232446	-360.177	-363.322	-372.321
79	P06868648	-260.307	-271.707	-278.295
80	P06868648	-249.129	-266.849	-267.66
81	P06868648	-228.862	-240.707	-239.096
82	P07014171	-277.456	-304.357	-291.785
83	P07014171	-276.345	-305.618	-295.541
84	P07014171	-275.518	-303.391	-291.168
85	P07309907	-229.652	-254.96	-256.153
86	P07309907	-239.833	-258.165	-260.99
87	P07309907	-238.357	-256.001	-258.027
88	P07377776	-229.868	-237.118	-238.199
89	P07377776	-228.843	-232.883	-240.511
90	P07377776	-235.821	-247.899	-253.055
91	P07486837	-250.348	-255.967	-263.958
92	P07486837	-240.879	-256.007	-256.921
93	P07486837	-248.818	-258.129	-261.946
94	P07518761	-335.325	-356.85	-355.152
95	P07518761	-314.784	-336.945	-332.835
96	P07518761	-324.948	-345.796	-353.05
97	P07629653	-208.79	-220.393	-215.102
98	P07629653	-224.818	-244.734	-234.599
99	P07629653	-208.273	-224.714	-215.817
100	P08034799	-257.096	-272.981	-281.098
101	P08034799	-289.257	-296.28	-306.324
102	P08034799	-286.779	-300.184	-304.927
103	P08073217	-256.147	-264.681	-265.86
104	P08073217	-248.25	-262.733	-266.648
105	P08073217	-258.85	-264.531	-263.465
106	P08165416	-262.617	-298.471	-300.334
107	P08165416	-252.406	-266.453	-266.597
108	P08165416	-249.978	-276.348	-278.713
109	P08171193	-287.111	-305.943	-309.015
110	P08171193	-268.731	-284.369	-292.306
111	P08171193	-256.037	-279.817	-283.843
112	P08214030	-271.713	-287.386	-290.669
113	P08214030	-265.548	-284.346	-283.096
114	P08214030	-268.623	-290.562	-286.853
115	P08409141	-284.127	-302.313	-302.273
116	P08409141	-282.941	-299.117	-299.83
117	P08409141	-284.89	-302.932	-300.492
118	P09091916	-165.811	-177.285	-173.851
119	P09091916	-160.295	-159.14	-161.977
120	P09091916	-156.38	-149.22	-152.894
121	P09147173	-286.329	-302.082	-308.938
122	P09147173	-291.251	-303.075	-317.208
123	P09147173	-284.37	-295.814	-312.904
124	P09148077	-315.533	-333.936	-331.353
125	P09148077	-308.181	-333.747	-324.126
126	P09148077	-300.164	-321.017	-312.666
127	P09150375	-393.842	-399.099	-413.214
128	P09150375	-420.721	-432.723	-441.798
129	P09150375	-409.866	-422.171	-432.607
130	P09201043	-254.64	-270.558	-271.169
131	P09201043	-269.365	-278.898	-285.138
132	P09201043	-257.703	-273.714	-275.427
133	P09236091	-288.352	-312.287	-315.74
134	P09236091	-292.018	-312.746	-316.639
135	P09236091	-290.022	-314.395	-316.194
136	P09401551	-192.762	-200.115	-206.195
137	P09401551	-209.887	-215.213	-218.83
